game,grid,targetPosition,chitchat,role,message
3,0,25,x,D,Yeah.
3,0,26,,D," Okay, this one looks like a strip of barbed wire."
3,0,26,,D,Like you'd get cut if you rub your fingers against it.
3,0,26,,D,Or it looks like a fancy knife.
3,0,26,x,D,"Like a... Yeah, I would say like... Yeah, you got it."
3,0,27,,D,"Alright, this is a person who looks like they're on their knees."
3,0,27,,D," With their hands out backing, maybe."
3,0,27,,D,"Oh, there's two of these."
3,0,27,,M,There are.
3,0,27,,M,"Is it the one with the double diamond or the one with, like, the thicker block in the middle?"
3,0,27,,D,"Oh, I don't know."
3,0,27,,D,It's the one.
3,0,27,x,D,"It's got, like."
3,0,27,x,D,"Oh, you got it."
3,0,27,x,M,I think we already did the other one.
3,0,27,x,D,Yeah.
3,0,27,x,D,All right.
3,0,27,x,D,You got it.
3,0,28,,D," Alright, this looks like a really sad rabbit."
3,0,28,,D,A really sad rabbit.
3,0,28,,D,"He's got, like, big rabbit ears."
3,0,28,,M,"Oh, there's a few, though."
3,0,28,x,D,Um...
3,0,28,,D,It's like a 90-degree triangle.
3,0,28,,D,"Like, perfectly, like... A right triangle as his body."
3,0,28,,D,"And he's, like, looking right."
3,0,28,x,D,"Oh, um..."
3,0,28,x,D," Yeah, you got it."
3,0,29,,D,"Alright, this is the music note."
3,0,29,x,M,"Oh, I see."
3,0,29,x,D, Okay.
3,0,30,,D,I would say this is the most simple human figure out of all of them.
3,0,30,,D,"He's got, like... Is he holding a bowl?"
3,0,30,,D,"You know, it doesn't really look like he has arms."
3,0,30,,M,"Oh, he's just kind of sitting, like, praying."
3,0,30,x,D,"I would say so, yeah."
3,0,30,x,D,"Yeah, you got it."
3,0,31,,D," Okay, this one looks like an animal, like a dog with like, he's looking left, but his arms in front are like straight, straight out."
3,0,31,,D,He's got like a rhombus head and like a twisted L for his body.
3,0,31,,D," Like an L, but like it's laying flat on the long edge."
3,0,31,,M,"I'm gonna just guess one, but I actually don't know."
3,0,31,x,D,"Hey, you got it."
3,0,31,x,D,You got it.
3,0,32,,D,"Okay, this is the guy who's holding a bowl."
3,0,32,x,D," Yeah, you got it."
3,0,33,,D,"Alright, this looks like maybe a guy in a boat."
3,0,33,,D,"Or like, okay, if you were to take any one of these and make it into like a fountain in your garden, it would look the prettiest."
3,0,33,x,D,There we go.
3,0,33,x,D, Um...
3,0,33,x,D,Okay.
3,0,34,,D,"This one has a... Look for a triangle, but the triangle is balancing just on the..."
3,0,34,,D,"It's upside down, and it's on the tip."
3,0,34,,D,"It kind of looks like the tail, almost."
3,0,34,x,D,"But, like, um..."
3,0,34,,D,"It looks like something's, like, leaping."
3,0,34,x,D,Um...
3,0,34,,D,"It's got, like, a diamond head."
3,0,34,,D," Oh, this is a tough one."
3,0,34,,M,"Does it have, like, a diamond head and a balancing triangle, and it's, like, kind of, like, flying?"
3,0,34,x,D,"Yeah, yeah."
3,0,34,x,D,"Yay, you got it."
3,0,34,x,D,You're pretty good at this.
3,0,34,x,D,So are you.
3,0,34,x,D,Thank you.
3,0,35,,D,"Okay, this one... Alright, he looks like he's, like, a star soccer player."
3,0,35,,M,Is he running to the left?
3,0,35,,D," Ew, I don't know."
3,0,35,,D,"It doesn't look like he's running, but it looks like he's balancing a square on his back foot."
3,0,35,,M,"Oh, does he have two heads?"
3,0,35,,D,Yeah.
3,0,36,,D,And this one...
3,0,36,,D,He has one leg.
3,0,36,,D,"Like, one foot."
3,0,36,,D, And he's just like standing on it.
3,0,36,,D,"He looks like a Christmas tree, kind of."
3,0,36,,M,But... Is he sticking out his back foot?
3,0,36,x,D,"Yeah, yeah."
3,0,36,x,D,"Yeah, you got it."
3,0,36,x,D,Yay.
3,0,36,,E,Are we doing... 10 of these?
3,0,36,,E, I think I'm going to be less good at being a speaker.
3,1,1,x,E,Is there any chance you guys could turn the volume up on Steve a little?
3,1,1,x,E,"Um, okay."
3,1,1,x,E,"This one... Can you hear me, Steve?"
3,1,1,x,E,"Yeah, I can hear you."
3,1,1,,D,"Okay, this one is the tall one with the, like, diamond bouncing on the top."
3,1,1,x,M,Okay.
3,1,1,x,D,"Uh, there we go."
3,1,1,x,D,"Oh, no!"
3,1,1,x,D,Okay.
3,1,1,x,D,"Oh, that's not bad."
3,1,1,x,D,"Alright, we're still getting used to it."
3,1,2,,D,This one is the house with the tree.
3,1,2,x,M,Okay.
3,1,2,x,M,Got it.
3,1,2,x,M,Yay.
3,1,2,x,D,This will help because I can just say what you basically said already.
3,1,3,,D,It's a soccer player bouncing the soccer ball.
3,1,3,x,M,"Oh, yeah."
3,1,4,,D,It's the guy with the bowl.
3,1,4,x,M,"Oh, there he is."
3,1,4,x,M,"Um, I just don't want to hit the wrong button."
3,1,4,x,M,Okay.
3,1,4,x,D,"It's the one, um, yeah."
3,1,4,x,M,"Okay, I got it."
3,1,4,x,D,Yay.
3,1,5,,D,"Uh, this is the one that you said was really simple."
3,1,5,,D,"He's just kind of, like, sitting."
3,1,5,x,M,Okay.
3,1,5,,D,"Um, not really doing anything."
3,1,6,,D,"This guy is, like, running to the left, and his head is bouncing on top."
3,1,6,x,D,"Yeah, there you go."
3,1,6,x,M,Yeah.
3,1,6,x,D,"Oh my goodness, we're killing it."
3,1,7,,D,um this is like a weird dog thing but there's two of these it's this it's the one that looks more like a dog maybe and less like a horse it has like a completely flat like square butt
3,1,7,x,M,oh i got it
3,1,7,x,D,okay yeah
3,1,7,x,M,This is like that game Codenames or whatever.
3,1,7,x,D,Yeah.
3,1,8,,D,"Oh, this is the shitting duck."
3,1,8,x,M,Yes.
3,1,9,,D,"Um, this is like the other dog horse figure, but this one has like a tail that sticks out to the right."
3,1,9,x,M,Yeah.
3,1,9,x,M,"Oh my god, I'm so good at this."
3,1,9,x,D,"This guy is like... Oh, this is the one..."
3,1,10,,D,"Okay, it's kind of like holding a bowl or something to the right, but it has two connected diamond heads on top."
3,1,10,,D,"Like, one on top of the other."
3,1,10,x,D,And...
3,1,10,,M,"Does it look like they're, like, on their knees?"
3,1,10,,D,"Yeah, it does, yeah."
3,1,10,x,D,"Yeah, yay."
3,1,11,,D,"Um, this one is kind of similar to the one we just did, but, like, it looks like their knees are bent instead of sitting, and there's only one diamond head."
3,1,11,x,M,I see it.
3,1,11,,M,"They're, like, holding a bowl to the right, yeah."
3,1,11,x,D,Yeah.
3,1,11,x,D,Yeah.
3,1,12,,D,This is the fountain that you want in your room.
3,1,12,x,M,Maybe I want in my front yard.
3,1,12,x,D,"Yeah, maybe you get two."
3,1,13,,D,"This dude is the one that's like looking down with like two, he's got like a headdress on."
3,1,13,,D,"with, like, two big triangles."
3,1,13,,D,"I can't remember how you described it, but his head is, like, a square, and then there's, like, two big triangles protruding from the top."
3,1,13,,M,"He looks like a rabbit, right?"
3,1,13,x,D,"Yeah, yeah, yeah."
3,1,13,x,D,Alright.
3,1,13,x,D,Poor Bugs Bunny.
3,1,13,x,D,He looks so sad.
3,1,14,,D,"Oh, this is the little guy..."
3,1,14,,D,"I think you said he was riding a chihuahua, except there's two of those..."
3,1,14,,D,"So this is the one where like the person kind of looks like he's like lying alongside, like on top."
3,1,14,,M,There's like a... Is he looking down or looking up?
3,1,14,,D,He's looking up.
3,1,14,x,D,Yeah.
3,1,15,,D,"Um, this is the one that kind of looks like a TV stand almost."
3,1,15,,D,It's like sideways.
3,1,15,x,D,"Oh, yeah."
3,1,15,,D,It's like a big U on a triangle.
3,1,15,x,D,Yeah.
3,1,16,,D,"Okay, this is the other little guy riding a chihuahua, but he's looking down and his tail thing is pointing up."
3,1,16,x,M,Yeah.
3,1,16,,D,He's not enjoying it.
3,1,16,x,M,No.
3,1,17,,D,This guy kind of looks like he's dancing.
3,1,17,,D,"Um, he's got, like, his arm out to the right and his knee out to the left, but his knee is, like, bent back and inwards, and his body is a square, basically, on the, like, on the left half."
3,1,17,x,M,Okay.
3,1,17,,M,Karate guy.
3,1,17,x,D,Yeah.
3,1,18,,D,"This one kinda looks like a bear to me, or like a bird or something."
3,1,18,,D,"It's like, they're two distinct legs, but then the body's just like a big block, and then there's like a little square that looks like a backpack or something, kinda."
3,1,18,,D,And the head is like a beak.
3,1,18,,D,We haven't done this one yet.
3,1,18,,D,"He's like, standing on one leg, and one leg is up and to the left."
3,1,18,,D,And he's facing to the left.
3,1,18,,D,"He's kind of, like, looking down."
3,1,18,,D,"And there's, like, a block."
3,1,18,,D,"There's, like, a square on top of his, like, shoulders."
3,1,18,x,M,Hey.
3,1,18,x,M,Yay.
3,1,18,,M,We did do this one.
3,1,18,,D,We did?
3,1,18,,M,"Yeah, it's the guy with the smelly towel."
3,1,18,x,E,Oh.
3,1,18,x,E,"Hey, good round."
3,1,18,x,E,Good rounds.
3,1,18,x,E,Yay.
3,1,18,x,E,That was way faster.
3,1,18,x,E,He's up there forever.
3,1,18,x,E,Yes.
3,1,18,x,E,Okay.
3,1,18,x,E,"Are we doing, like, 8 out of 10?"
3,1,18,x,E,"Well, I don't know."
3,1,18,x,E,Okay.
3,1,18,x,E,Are you wearing block 4 now?
3,1,18,x,E,Mm-hmm.
3,1,18,x,E,Uh-oh.
3,1,18,x,E,Okay.
3,1,18,x,E,"Hopefully they're just the same shapes, I think they will be, yeah."
3,2,1,,D,"Okay, it's the really simple guy with no arms."
3,2,1,,D,"The one who's, like, praying kind of way too."
3,2,1,x,M,"Yeah, yeah."
3,2,1,x,D,"We're gonna be so good at this, are we?"
3,2,1,x,M,"Yes, yes."
3,2,2,,D,"Okay, this is, like, the tall one with the square balancing on top."
3,2,2,,D,"It doesn't look like a person or a dog, yeah."
3,2,2,x,M,Yeah.
3,2,3,,D,It's the guy who looks like he's begging.
3,2,3,,D,"He's got, like, his arms cupped, but he's not on his knees."
3,2,3,,D,"He's, like, squatting."
3,2,3,,M,"Oh, he's got, like, his knees bent to the right and then the left?"
3,2,3,x,D,Yeah.
3,2,3,,D,"Uh, just to the right."
3,2,3,x,D,"Yeah, yeah."
3,2,3,x,D,There we go.
3,2,3,,D,He's to the left.
3,2,4,,D,It's the guy with the bowl.
3,2,4,,M,"Oh, the guy, the bowl's on the left?"
3,2,4,x,D,Yeah.
3,2,5,,D,"It's the, uh, the horse with the flat butt."
3,2,5,x,M,Okay.
3,2,6,,D,It's the happy guy riding the Chihuahua.
3,2,6,x,D,It's...
3,2,7,,D,"Okay, it's the guy, it's the same one, the same guy begging, but instead they're on their knees."
3,2,7,,D,With the double diamond head.
3,2,7,x,M,Yeah.
3,2,8,,D,It's the guy with the smelly towel.
3,2,8,,D,The one we had last.
3,2,8,,D,The one that I think looks like a bear.
3,2,8,x,M,Yeah.
3,2,8,x,D,"Okay, it's the..."
3,2,9,,D,It's the dog with his tail sticking up.
3,2,9,,D,Doesn't have a flat butt.
3,2,9,,D,The other one.
3,2,9,x,M,Okay.
3,2,10,,D,"Okay, it's the guy..."
3,2,10,,D,He's got a really long stride.
3,2,10,,D,He's pointing.
3,2,10,,D,To the left.
3,2,10,x,M,Yeah.
3,2,10,,D,Square head balancing.
3,2,10,x,M,Yeah.
3,2,10,,D,He looks angry.
3,2,11,,D,It's the house with the tree.
3,2,11,x,D,I like this one.
3,2,11,x,D,It's nice and simple.
3,2,11,x,D,I would put my fountain next to that tree.
3,2,12,,D,"It's the sad, sad rabbit with the two triangles on his head."
3,2,12,,D,He's like chilling.
3,2,12,x,D,Yeah.
3,2,13,,D,It's the beautiful fountain.
3,2,13,x,M,Yeah.
3,2,13,x,D,"If I ever get rich, I'll commission a fountain like that."
3,2,14,,D,It's the shitting goose.
3,2,14,x,M,"Yay, I like this one too."
3,2,15,,D,"Okay, it's the sad guy on the Chihuahua."
3,2,15,,D,He's riding.
3,2,15,,D,But he's sad.
3,2,15,x,M,Yeah.
3,2,15,x,M,The goose probably pooped in his fountain.
3,2,16,,D,It's the karate dancing guy.
3,2,16,x,M,Um.
3,2,16,x,M,Wait.
3,2,16,,D,Karate dancing guy.
3,2,16,,D,Like if any of them were to say ka-chow.
3,2,16,,D,He's like pointing to the right.
3,2,16,x,M,Yeah.
3,2,16,x,M,Yeah.
3,2,16,,D,"I bet he's got a black belt on, but we just can't see it."
3,2,17,,D,"Um, it's like the soccer player."
3,2,17,x,M,It's like a what?
3,2,17,,D,The soccer player with the soccer ball on his back foot.
3,2,17,x,M,"Oh, yeah."
3,2,17,,D,I want two heads.
3,2,18,,D,"Uh, it's the, uh, the U, it's the TV's dad."
3,2,18,x,E,Oh.
3,2,18,x,E,Yay.
3,2,18,x,E,Yay.
3,2,18,x,E,Cool beans.
3,2,18,x,E,Pretty good.
3,3,1,,D,"Okay, it's the dancing karate guy."
3,3,1,x,M,Yeah.
3,3,2,,D,It is the smelly towel guy.
3,3,2,x,M,Yeah.
3,3,2,,D,The bear.
3,3,3,,D,"It's the horse with, like, the big tail, not the flat butt."
3,3,3,,M,"The horse dog, yeah."
3,3,4,,D,"It's the dude that's, like, sitting, praying, but his knees are bent."
3,3,4,,D,"He's not, like, sitting."
3,3,4,x,M,"Ah, yeah."
3,3,5,,D,It's the sad guy riding the Chihuahua.
3,3,5,x,M,Aww.
3,3,5,x,M,I always feel for him.
3,3,6,,D,It's the happy guy riding the Chihuahua.
3,3,6,x,M,Aww.
3,3,6,x,M,I feel for him too.
3,3,8,,D,It's the dude with the bowl on the left.
3,3,9,,D,the house with the tree.
3,3,9,x,M,You still have a pretty good life if you put all these images together.
3,3,9,x,D,Honestly.
3,3,9,x,M,"Like a house, a fountain, a dog, and a chihuahua."
3,3,9,x,D,And a goose that poops all over.
3,3,10,,D,This is the guy that's running to the left.
3,3,10,,D,He looks kind of angry.
3,3,10,x,M,"Ah, yes."
3,3,10,,M,He's definitely in a hurry.
3,3,10,,M,"He's like, you there."
3,3,10,x,D,"Yeah, exactly."
3,3,10,,M,Stop trespassing.
3,3,10,,M,Maybe he's a policeman.
3,3,10,,D,He could be.
3,3,11,,D,"Um, this is the horse with the flat butt."
3,3,11,x,M,"Ah, yes."
3,3,12,,D,"This dude is praying, but he's sitting."
3,3,12,x,M,"Ah, yes."
3,3,13,,D,It's the rabbit guy.
3,3,13,x,M,"Oh, Mr. Oh, no, I hit the wrong button."
3,3,13,x,M,Damn it.
3,3,13,x,M,I'm doing my heart.
3,3,14,,D,"It's the fountain one with the- oh no, no, no, no, not the fountain, not the fountain."
3,3,14,x,M,Okay.
3,3,14,,D,"Um, the- the tall one with the square bouncing on top."
3,3,14,x,M,Yeah.
3,3,14,,D,"Not even, not minimal."
3,3,14,,D,I could- it looks like a- like a cool modern fountain.
3,3,14,,M,"Yeah, it does look like a water fountain."
3,3,15,,D,It's the soccer player who's like about to do a rainbow with the ball.
3,3,15,,D,Rinaldo.
3,3,16,,D,It's the shitty goose.
3,3,16,x,M,"Oh, Mr."
3,3,16,x,M,Goose.
3,3,16,x,M,Classic.
3,3,17,,D,"Oh, it's my favorite fountain."
3,3,17,x,M,Yeah.
3,3,17,x,M,Yeah.
3,3,18,,D,It's the really simple guy who's just like sitting there.
3,3,18,,D,"I bet deep down inside, he's a lot more complicated."
3,3,18,,D,He might be the most complicated of all.
3,3,18,,D,He could.
3,3,18,x,E,"Oh, there's still so much left."
3,3,18,x,E,Yeah.
3,3,18,x,E,"Yeah, that's it."
3,4,1,,D,It's the really simple guy.
3,4,1,,M,"Oh, he's not so simple, maybe."
3,4,1,,D,He's not.
3,4,1,,M,"He's probably got, like, a 401K."
3,4,1,,M,He's gonna retire soon.
3,4,1,x,D,I don't know.
3,4,1,,M,"A wife and kids, maybe?"
3,4,2,,D,"Um, the rainbow soccer ball."
3,4,2,x,M,Yay.
3,4,2,,M,Someone be like that guy.
3,4,2,,D,"I do, too."
3,4,3,,D,"Uh, sad, sad rabbit."
3,4,3,x,M,Oh.
3,4,3,x,M,"Oh, boy."
3,4,3,x,M,"Oh, no!"
3,4,3,x,M,"Oh, no!"
3,4,3,x,D,It's okay.
3,4,3,x,D,There's so many sad guys.
3,4,3,x,M,"Yeah, no, that's so true."
3,4,4,,D,It's the beautiful fountain.
3,4,4,,D,Not the drinking fountain.
3,4,4,,D,Not the drinking one.
3,4,4,,D,The garden one.
3,4,5,,D,It's the guy with the bowl facing left.
3,4,5,,D,The guy with the bowl.
3,4,5,,D,"Oh, the guy with the bowl."
3,4,5,x,D,Yeah.
3,4,5,x,M,I think he's my favorite.
3,4,5,,M,"Yeah, it could be a bowl."
3,4,5,,M,It could be the top hat man who took off his hat.
3,4,5,,D,True.
3,4,5,,D,And now he's holding it for him.
3,4,6,,D,It's the horse with the flat butt.
3,4,6,x,M,Hmm.
3,4,6,,M,"Poor horse, that's what he's known by."
3,4,6,,D,Let's call him Daryl.
3,4,6,,M,Daryl?
3,4,6,,D,Daryl.
3,4,6,x,M,Alright.
3,4,7,,D,"Um, it's karate dancing guy with the black belt."
3,4,7,,M,I like this guy.
3,4,7,,D,"He's kind of like the angry running guy, but a little more flamboyant."
3,4,7,x,M,Yes!
3,4,8,,D,It's the shitting goose.
3,4,8,x,M,I see.
3,4,8,x,D,This poor goose.
3,4,8,x,D,"Maybe she's having a good time, though."
3,4,8,x,M,"I mean, that's all they do."
3,4,8,x,D,True.
3,4,8,x,M,"Like, they just poop everywhere."
3,4,8,x,M,"He's in his, like, home territory with that."
3,4,9,,D,It's the drinking fountain.
3,4,10,,D,it's the house with the tree 
3,4,11,,D,yeah it's the the praying guy but like
3,4,11,,D,He's squatting.
3,4,11,,D,He's not on his knees.
3,4,11,,D,His hands are out to the right.
3,4,11,,D,They come together.
3,4,11,,D,"He's doing like a leg, what's it called?"
3,4,11,,M,A wall sit.
3,4,11,,D,"Yeah, a wall sit."
3,4,11,x,D,Perfect.
3,4,11,x,M,I hate those.
3,4,11,x,D,Me too.
3,4,12,,D,It's the TV stand.
