game,grid,target_position,role,message_id_num,message
71.0,2.0,5.0,describer,402.0,5- person with knees bent to right and hands pointed to right
71.0,2.0,chitchat,describer,403.0,i believe that's everything
71.0,2.0,chitchat,describer,404.0,i'll go in order next time sorry haha
71.0,2.0,chitchat,matcher,405.0,ii think i got them all
71.0,3.0,chitchat,describer,406.0,"aw poo, oh well."
71.0,3.0,chitchat,matcher,407.0,oops
71.0,3.0,chitchat,describer,408.0,"ill go in order, that will help"
71.0,3.0,chitchat,matcher,409.0,yea
71.0,3.0,1.0,describer,410.0,"1- number six last time, number 7 before weird random one"
71.0,3.0,2.0,describer,411.0,2- knees and hands pointed to right
71.0,3.0,3.0,describer,412.0,3- bird with flag
71.0,3.0,4.0,describer,413.0,"4- person standing on one leg, other leg pointed to right"
71.0,3.0,5.0,describer,414.0,5- person wearing robe pointing hands to left
71.0,3.0,6.0,describer,415.0,6- tree stump
71.0,3.0,7.0,describer,416.0,7- rectangle with tilted square on top. missing part of rectangle along right side
71.0,3.0,8.0,describer,417.0,8- toothpaste tube
71.0,3.0,9.0,describer,418.0,"9-person sitting against right wall, legs on the left"
71.0,3.0,10.0,describer,419.0,10- letter y with square
71.0,3.0,11.0,describer,420.0,11- can't remember what we called it. looks like he's doing the splits sort of
71.0,3.0,12.0,describer,421.0,12- bunny ears on person leaning against left wall
71.0,3.0,2.0,matcher,422.0,i think 2 and 11 is what i messed up last time. one of them has a right angle at the bottom left
71.0,3.0,2.0,describer,423.0,"2 should be the knees bent, hands pointed to left. the right angle is behind the knees if that's what you mean?"
71.0,3.0,2.0,describer,424.0,sorry pointed to right
71.0,3.0,chitchat,matcher,425.0,ok lets try this
71.0,3.0,chitchat,describer,426.0,sounds good
71.0,4.0,chitchat,describer,427.0,haha dang i need to explain better
71.0,4.0,chitchat,matcher,428.0,"it's 11, but I'm not sure which other one I'm messing up"
71.0,4.0,1.0,matcher,429.0,"start at 1 again, maybe we'll figure it out"
71.0,4.0,1.0,describer,430.0,"ok1- person on their knees, hands and knees pointed to the right"
71.0,4.0,2.0,describer,431.0,2- weird person doing splits. they their head is on the left side of the body and isn't tilted much
71.0,4.0,2.0,describer,432.0,the head attahces at the bottom right corner of the square
71.0,4.0,3.0,describer,433.0,"3- person sitting against right wall, legs to the left"
71.0,4.0,4.0,describer,434.0,4- bunny ears person against left wall
71.0,4.0,5.0,describer,435.0,"5- tilted square on top, bottom part is mostly a rectangle but missing parts of right side"
71.0,4.0,6.0,describer,436.0,6-person in robe pointing to left
71.0,4.0,7.0,describer,437.0,7-tube of toothpase
71.0,4.0,8.0,describer,438.0,8- letter y
71.0,4.0,9.0,describer,439.0,9- tree stump
71.0,4.0,10.0,describer,440.0,10- knees bent to right and hands pointing to right
71.0,4.0,11.0,describer,441.0,11- person standing on one leg and othe rleg pointing to right
71.0,4.0,12.0,describer,442.0,12- bird with flag
71.0,4.0,10.0,matcher,443.0,ok i got everything except 10
71.0,4.0,1.0,matcher,443.0,and 1
71.0,4.0,2.0,matcher,444.0,and 2
71.0,4.0,1.0,matcher,445.0,"i thought 1 was good, but it also matches the description for 10"
71.0,4.0,1.0,describer,446.0,ahh ok yes 1 and 10 similar
71.0,4.0,10.0,describer,446.0,and 10 similar
71.0,4.0,1.0,describer,447.0,1 has like waht could be feet. like if you're on your knees your feet would be off to the left of you kinda pointed up
71.0,4.0,1.0,describer,448.0,left bottom side of 1 is flat
71.0,4.0,1.0,matcher,449.0,ok i think i got it
71.0,5.0,chitchat,describer,450.0,woohoo ok
71.0,5.0,chitchat,describer,451.0,lets knock this one out quick
71.0,5.0,1.0,describer,452.0,"1- square on top, rectangle bottom missing parts of right side"
71.0,5.0,2.0,describer,453.0,2- letter y
71.0,5.0,3.0,describer,454.0,3- person standing on one leg
71.0,5.0,4.0,describer,455.0,4- person in robe pointing to left
71.0,5.0,5.0,describer,456.0,5-tube of toothepaste
71.0,5.0,6.0,describer,457.0,6- was number one last time
71.0,5.0,7.0,describer,458.0,7- person i equate to doing splits
71.0,5.0,8.0,describer,459.0,8- bunny ears
71.0,5.0,9.0,describer,460.0,"9- was number 10 last time, knees and hands pointed to right"
71.0,5.0,10.0,describer,461.0,10- person sitting against right wall
71.0,5.0,11.0,describer,462.0,11- bird with flag
71.0,5.0,12.0,describer,463.0,12- tree stump
71.0,6.0,chitchat,describer,464.0,alright last round
71.0,6.0,1.0,describer,465.0,"1- person standing on one leg, other leg pointed to right"
71.0,6.0,2.0,describer,466.0,2- tree stump
71.0,6.0,3.0,describer,467.0,3- bunny ears
71.0,6.0,4.0,describer,468.0,4- one of our confusing ones. in bottom right corner there is a little right angle triangle. the square that's the head on top is mostly flat. he's doing splits sort of in my eyes
71.0,6.0,5.0,describer,469.0,5- robed person pointing to left
71.0,6.0,6.0,describer,470.0,6- other confusing one. person with knees to the right and hands to the right.
71.0,6.0,7.0,describer,471.0,7- letter y
71.0,6.0,8.0,describer,472.0,"8- tilted square on top, bottom is rectangle missing parts on the right side"
71.0,6.0,9.0,describer,473.0,9- tube of toothpaste
71.0,6.0,10.0,describer,474.0,"10- person sitting against right wall, legs to the left"
71.0,6.0,11.0,describer,475.0,11- bird with flag
71.0,6.0,12.0,describer,476.0,"12- on knees, pointing to right, left side is flat"
71.0,6.0,12.0,matcher,477.0,"got it, good job"
102.0,1.0,chitchat,matcher,478.0,hello
102.0,1.0,chitchat,describer,479.0,hi
102.0,1.0,chitchat,describer,480.0,okay here we go
102.0,1.0,chitchat,describer,481.0,this looks super hard
102.0,1.0,chitchat,matcher,482.0,lets do it
102.0,1.0,1.0,describer,483.0,"move the guy standing, with his hand on the left to space 1"
102.0,1.0,1.0,describer,484.0,does that help
102.0,1.0,1.0,describer,485.0,no idea how to describe these
102.0,1.0,1.0,matcher,486.0,that works
102.0,1.0,1.0,matcher,487.0,done
102.0,1.0,1.0,describer,488.0,ok
102.0,1.0,2.0,describer,489.0,move the guy with the hand to the right to 2
102.0,1.0,2.0,matcher,490.0,done
102.0,1.0,3.0,describer,491.0,move the guy sitting down to 3
102.0,1.0,3.0,matcher,492.0,the one facing to the left?
102.0,1.0,3.0,describer,493.0,yep
102.0,1.0,3.0,matcher,494.0,done
102.0,1.0,4.0,describer,495.0,move the guy with two triangles on each side to 4
102.0,1.0,4.0,matcher,496.0,looks like it is kneeling with hands out?
102.0,1.0,4.0,describer,497.0,yes
102.0,1.0,4.0,matcher,498.0,done
102.0,1.0,5.0,describer,499.0,okay skip 5 for now
102.0,1.0,5.0,matcher,500.0,ok
102.0,1.0,6.0,describer,501.0,move the guy who is facing left with one leg in the air to 6
102.0,1.0,6.0,matcher,502.0,done
102.0,1.0,7.0,describer,503.0,move the guy with two diamonds out on each side to 7
102.0,1.0,7.0,matcher,504.0,the one that looks like a ghost flying around?
102.0,1.0,7.0,describer,505.0,"yeah, lol"
102.0,1.0,7.0,matcher,506.0,ok done
102.0,1.0,8.0,describer,507.0,move the guy who looks like his head is on his back to 8
102.0,1.0,8.0,matcher,508.0,done
102.0,1.0,8.0,describer,509.0,um
102.0,1.0,9.0,describer,510.0,move the guy with no arms out facing us to 9
102.0,1.0,9.0,describer,511.0,larger head
102.0,1.0,9.0,matcher,512.0,done
102.0,1.0,10.0,describer,513.0,then move the guy with the smaller head and no arms to 10
102.0,1.0,10.0,matcher,514.0,done
102.0,1.0,11.0,describer,515.0,then move the guy who looks like he's dancing to 11
102.0,1.0,11.0,describer,516.0,with long legs behind him
102.0,1.0,11.0,matcher,517.0,done
102.0,1.0,12.0,describer,518.0,then move the guy who has a hat on to 12
102.0,1.0,12.0,describer,519.0,a square head sitting down
102.0,1.0,12.0,matcher,520.0,the one with bunny looking ears?
102.0,1.0,12.0,describer,521.0,yeah
102.0,1.0,12.0,matcher,522.0,done
102.0,1.0,5.0,describer,523.0,then move the one you haven't moved to 5
102.0,1.0,5.0,describer,524.0,triangle sticking out to the right
102.0,1.0,5.0,matcher,525.0,got it
102.0,1.0,5.0,describer,526.0,that's it
102.0,2.0,1.0,describer,527.0,move the guy with big triangle on the right to 1
102.0,2.0,1.0,matcher,528.0,done
102.0,2.0,2.0,describer,529.0,move bunny ears to 2
102.0,2.0,2.0,matcher,530.0,done
102.0,2.0,3.0,describer,531.0,ghost to 3
102.0,2.0,3.0,matcher,532.0,done
102.0,2.0,4.0,describer,533.0,kneeling to 4
102.0,2.0,4.0,matcher,534.0,done
102.0,2.0,5.0,describer,535.0,sitting to left to 5
102.0,2.0,5.0,matcher,536.0,done
102.0,2.0,6.0,describer,537.0,no arms triangle on the right to 6
102.0,2.0,6.0,matcher,538.0,ok
102.0,2.0,7.0,describer,539.0,facing right with big triangle poking out to 7
102.0,2.0,7.0,matcher,540.0,ok i have that as number 1
102.0,2.0,7.0,describer,541.0,sorry
102.0,2.0,1.0,describer,542.0,one like that with tail is 1
102.0,2.0,7.0,describer,543.0,no tail is 7
102.0,2.0,7.0,matcher,544.0,flat on the left side?
102.0,2.0,7.0,describer,545.0,yeah
102.0,2.0,7.0,describer,546.0,that is 7
102.0,2.0,7.0,matcher,547.0,ok we are good
102.0,2.0,7.0,describer,548.0,ok
102.0,2.0,8.0,describer,549.0,no arms at all is 8
102.0,2.0,8.0,matcher,550.0,ok
102.0,2.0,9.0,describer,551.0,dancing one is 9
102.0,2.0,9.0,matcher,552.0,ok
102.0,2.0,10.0,describer,553.0,head on back is 10
102.0,2.0,10.0,matcher,554.0,ok
102.0,2.0,11.0,describer,555.0,leaning over to the left with leg up is 11
102.0,2.0,11.0,matcher,556.0,ok i thought that was the dancing one. i have it at 11 now
102.0,2.0,9.0,matcher,557.0,9 and
102.0,2.0,12.0,matcher,557.0,12 i need
102.0,2.0,9.0,describer,558.0,9 is the dancing one facing right
102.0,2.0,9.0,matcher,559.0,ok
102.0,2.0,12.0,describer,560.0,12 is guy with arm to the left
102.0,2.0,12.0,describer,561.0,head on straigh
102.0,2.0,12.0,matcher,562.0,got it i think
102.0,2.0,12.0,describer,563.0,ok
102.0,3.0,1.0,describer,564.0,ok
102.0,3.0,1.0,describer,565.0,no arms at all 1
102.0,3.0,1.0,matcher,566.0,lol guess not
102.0,3.0,2.0,matcher,567.0,"2 switched, oh well"
102.0,3.0,2.0,matcher,568.0,ok
102.0,3.0,2.0,describer,569.0,bunny ears 2
102.0,3.0,2.0,matcher,570.0,ok
102.0,3.0,3.0,describer,571.0,sitting to the left 3
102.0,3.0,3.0,matcher,572.0,ok
102.0,3.0,4.0,describer,573.0,short leg out to the right 4
102.0,3.0,4.0,describer,574.0,facing left
102.0,3.0,4.0,matcher,575.0,the one standing on one leg?
102.0,3.0,4.0,describer,576.0,looks like a bird beak
102.0,3.0,4.0,describer,577.0,yeah
102.0,3.0,4.0,matcher,578.0,ok
102.0,3.0,5.0,describer,579.0,guy facing left with hand out 5
102.0,3.0,5.0,matcher,580.0,ok
102.0,3.0,6.0,describer,581.0,guy with head on his back 6
102.0,3.0,6.0,matcher,582.0,ok
102.0,3.0,7.0,describer,583.0,ghost 7
102.0,3.0,7.0,matcher,584.0,ok
102.0,3.0,8.0,describer,585.0,"no arms, small triangle on right 8"
102.0,3.0,8.0,matcher,586.0,ok
102.0,3.0,9.0,describer,587.0,triangle coming out of stomach facing right with smooth left side 9
102.0,3.0,9.0,describer,588.0,tail
102.0,3.0,9.0,matcher,589.0,ok
102.0,3.0,10.0,describer,590.0,guy like that with no tail 10
102.0,3.0,10.0,matcher,591.0,ok
102.0,3.0,11.0,describer,592.0,dancing guy facing right 11
102.0,3.0,11.0,matcher,593.0,the one with no tail kind of looks like he is kneeling right?
102.0,3.0,11.0,describer,594.0,yeah
102.0,3.0,11.0,matcher,595.0,ok
102.0,3.0,11.0,matcher,596.0,and dancing 11
102.0,3.0,12.0,describer,597.0,other guy kneeling with a triangle on each side 12
102.0,3.0,5.0,matcher,598.0,"and to make sure, 5 is the guy facing left, arm out on left?"
102.0,3.0,5.0,describer,599.0,yes
102.0,3.0,chitchat,matcher,600.0,i think we are good
102.0,4.0,chitchat,matcher,601.0,much better
102.0,4.0,1.0,describer,602.0,head on back 1
102.0,4.0,1.0,matcher,603.0,ok
102.0,4.0,2.0,describer,604.0,kneeling big triangle on right 2
102.0,4.0,2.0,matcher,605.0,ok
102.0,4.0,3.0,describer,606.0,arms out to left 3
102.0,4.0,3.0,matcher,607.0,ok
102.0,4.0,4.0,describer,608.0,no arms small triangle on right 4
102.0,4.0,4.0,matcher,609.0,ok
102.0,4.0,5.0,describer,610.0,"one leg facing left, bird beak 5"
102.0,4.0,5.0,matcher,611.0,ok
102.0,4.0,6.0,describer,612.0,bunny ears 6
102.0,4.0,6.0,matcher,613.0,ok
102.0,4.0,7.0,describer,614.0,kneeling with triangle on each side 7
102.0,4.0,7.0,matcher,615.0,ok
102.0,4.0,8.0,describer,616.0,sitting left 8
102.0,4.0,8.0,matcher,617.0,ok
102.0,4.0,9.0,describer,618.0,no arms 9
102.0,4.0,9.0,matcher,619.0,ok
102.0,4.0,10.0,describer,620.0,dancing to the right 10
102.0,4.0,10.0,matcher,621.0,ok
102.0,4.0,11.0,describer,622.0,big triangle with tail 11
102.0,4.0,11.0,describer,623.0,facing right
102.0,4.0,11.0,matcher,624.0,ok
102.0,4.0,12.0,describer,625.0,ghost 12
102.0,4.0,12.0,matcher,626.0,got it
102.0,5.0,1.0,describer,627.0,guy facing left arms out 1
102.0,5.0,1.0,matcher,628.0,ok
102.0,5.0,2.0,describer,629.0,no arms small triangle 2
102.0,5.0,2.0,matcher,630.0,ok
102.0,5.0,3.0,describer,631.0,facing right big triangle no tail 3
102.0,5.0,3.0,matcher,632.0,ok
102.0,5.0,4.0,describer,633.0,no arms at all 4
102.0,5.0,4.0,matcher,634.0,ok
102.0,5.0,5.0,describer,635.0,head on back 5
102.0,5.0,5.0,matcher,636.0,ok
102.0,5.0,6.0,describer,637.0,keeling two big triangles 6
102.0,5.0,6.0,matcher,638.0,ok
102.0,5.0,7.0,describer,639.0,dancing facing right 7
102.0,5.0,7.0,matcher,640.0,ok
102.0,5.0,8.0,describer,641.0,ghost 8
102.0,5.0,8.0,matcher,642.0,ok
102.0,5.0,9.0,describer,643.0,facing right big triangle with tail 9
102.0,5.0,9.0,matcher,644.0,ok
102.0,5.0,10.0,describer,645.0,bunny ears
102.0,5.0,10.0,describer,646.0,10.0
102.0,5.0,10.0,matcher,647.0,ok
102.0,5.0,11.0,describer,648.0,sitting to left 11
102.0,5.0,11.0,matcher,649.0,ok
102.0,5.0,12.0,describer,650.0,one leg facing left 12
102.0,5.0,12.0,matcher,651.0,got it
102.0,6.0,1.0,describer,652.0,big triangle facing right no tail 1
102.0,6.0,1.0,matcher,653.0,ok
102.0,6.0,2.0,describer,654.0,with tail 2
102.0,6.0,2.0,matcher,655.0,ok
102.0,6.0,3.0,describer,656.0,bunny ears 3
102.0,6.0,3.0,matcher,657.0,ok
102.0,6.0,4.0,describer,658.0,dancing right 4
102.0,6.0,4.0,matcher,659.0,ok
102.0,6.0,5.0,describer,660.0,no arms 5
102.0,6.0,5.0,matcher,661.0,ok
102.0,6.0,6.0,describer,662.0,kneeling 2 triangles 6
102.0,6.0,6.0,matcher,663.0,ok
102.0,6.0,7.0,describer,664.0,ghost 7
102.0,6.0,7.0,matcher,665.0,ok
102.0,6.0,8.0,describer,666.0,no arms small triangle 8
102.0,6.0,8.0,matcher,667.0,ok
102.0,6.0,9.0,describer,668.0,head on back 9
102.0,6.0,9.0,matcher,669.0,ok
102.0,6.0,10.0,describer,670.0,one leg facing left 10
102.0,6.0,10.0,matcher,671.0,ok
102.0,6.0,11.0,describer,672.0,sitting down left 11
102.0,6.0,11.0,matcher,673.0,ok
102.0,6.0,12.0,describer,674.0,arms out facing left 12
102.0,6.0,12.0,describer,675.0,whew
102.0,6.0,12.0,matcher,676.0,done
102.0,6.0,12.0,matcher,677.0,yeah
107.0,1.0,3.0,matcher,678.0,What do yours look like?
107.0,1.0,3.0,describer,679.0,3 looks like a person on one leg
107.0,1.0,4.0,describer,680.0,4 is a person sitting without their legs showing
107.0,1.0,6.0,describer,681.0,6 is a person sitting with their legs out to the left
107.0,1.0,8.0,describer,682.0,8 is a person kneeling to the right
107.0,1.0,9.0,describer,683.0,9 is kneeling with their hands to left
107.0,1.0,7.0,describer,684.0,7 is leaning back with arms out
107.0,1.0,1.0,describer,685.0,1 is like 8 but doesn't have a triangle coming out of its back
107.0,1.0,2.0,matcher,686.0,What does 2 look like?
107.0,1.0,2.0,describer,687.0,looks like one leg is in the hair and the square head is hanging off their back
107.0,1.0,12.0,describer,688.0,"12 looks like a person sitting, in a head dress possibly"
107.0,1.0,5.0,matcher,689.0,And 5?
107.0,1.0,5.0,describer,690.0,"its really hard to describe :( a person sitting with the hands up to the left, a triangle behind their back"
107.0,1.0,11.0,describer,691.0,11 looks similar but doesn't hand hands/arms
107.0,1.0,10.0,describer,692.0,and 10 is standing
107.0,1.0,chitchat,matcher,693.0,This is hard. I think I have them.
107.0,1.0,chitchat,describer,694.0,Yeah it is.
107.0,2.0,1.0,describer,695.0,1 is person kneeling with no arms
107.0,2.0,2.0,describer,696.0,2 is kneeling with arms to your left
107.0,2.0,3.0,describer,697.0,3 is leaning back with arms out
107.0,2.0,4.0,describer,698.0,"4 is on 1 leg, leaning to your left"
107.0,2.0,5.0,describer,699.0,5 is sitting to legs to your left
107.0,2.0,6.0,describer,700.0,6 is kneeling with arms to right and small triangle at top of back
107.0,2.0,8.0,describer,701.0,8 is like 6 but without the triangle on the back
107.0,2.0,11.0,describer,702.0,11 is sitting with the head dress on
107.0,2.0,12.0,describer,703.0,12 has a leg up and their head appears to be falling off
107.0,2.0,10.0,describer,704.0,"10 looks to be kneeling to the left, with a big triangle coming with the back of the neck basically"
107.0,2.0,9.0,describer,705.0,9 is similar to 10 with a person kneeling to the right but without arms
107.0,2.0,7.0,describer,706.0,"7 is the one with a person standing, their left side is an L"
107.0,2.0,chitchat,matcher,707.0,Think I'm ready
107.0,3.0,chitchat,matcher,708.0,Seems like there are 4 that are confusing me
107.0,3.0,chitchat,describer,709.0,"Yeah, that's pretty good though, if you have any questions about any particular ones just let me know, i'll start describing now..."
107.0,3.0,1.0,describer,710.0,1 is person kneeling with no arms
107.0,3.0,4.0,describer,711.0,4 is on one leg
107.0,3.0,5.0,describer,712.0,"5 is leaning back, arms out"
107.0,3.0,6.0,describer,713.0,"6 is standing, with left side making an L"
107.0,3.0,7.0,describer,714.0,"7 is possibly standing, but has hands out to left"
107.0,3.0,8.0,describer,715.0,8's head is falling off
107.0,3.0,9.0,describer,716.0,"9 is kneeling to right, triangle coming from back"
