id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH6EQV128BKB346PGN9J1VCC,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.410843339Z,,,,,,,false,2025-01-09T21:15:17.410843339Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.410843339Z,37,2025-01-09T21:15:17.410843339Z,,,65,2025-01-09T21:15:17.410843339Z,2,2025-01-09T21:15:17.410843339Z,4,2025-01-09T21:15:17.410843339Z,,,2,2025-01-09T21:15:18.281633992Z,false,2025-01-09T21:15:17.410843339Z,"[""/tangrams/204_464.png"",""/tangrams/226_373.png"",""/tangrams/371_156.png"",""/tangrams/237_50.png""]",2025-01-09T21:15:17.410843339Z,/tangrams/371_156.png,2025-01-09T21:15:17.410843339Z,6,2025-01-09T21:15:17.410843339Z,37,2025-01-09T21:15:17.410843339Z
01JH6F1CBM0VVEF7RME3NNPQNJ,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:30.068061936Z,"[{""text"":""Two upside down triangles, one on top of each other, on the left. Small diamond on rigt."",""sender"":{""id"":""01JH6ERVZCNV0ZX1CZCZJPRDM6"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:36:00.018868647Z,true,2025-01-09T21:36:13.286831398Z,01JH6ERVZCNV0ZX1CZCZJPRDM6,2025-01-09T21:35:36.441716147Z,true,2025-01-09T21:36:13.268951263Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:30.068061936Z,22,2025-01-09T21:20:30.068061936Z,01JH6END8AY64F01KZ0D9HPJTX,2025-01-09T21:35:36.441716147Z,65,2025-01-09T21:20:30.068061936Z,1,2025-01-09T21:20:30.068061936Z,4,2025-01-09T21:20:30.068061936Z,/tangrams/384_229.png,2025-01-09T21:36:13.286831398Z,2,2025-01-09T21:20:30.909053178Z,true,2025-01-09T21:35:36.398343328Z,"[""/tangrams/367_85.png"",""/tangrams/348_355.png"",""/tangrams/384_229.png"",""/tangrams/170_271.png""]",2025-01-09T21:20:30.068061936Z,/tangrams/384_229.png,2025-01-09T21:20:30.068061936Z,7,2025-01-09T21:20:30.068061936Z,22,2025-01-09T21:20:30.068061936Z
01JH6F8CSNDM64ZNNKZCR0J97M,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:19.893947859Z,"[{""text"":""the one that looks like a guy with feet and arms"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:32:00.90635948Z,true,2025-01-09T21:32:12.428975943Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:31:46.193668195Z,true,2025-01-09T21:32:12.415371905Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:19.893947859Z,12,2025-01-09T21:24:19.893947859Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:31:46.193668195Z,65,2025-01-09T21:24:19.893947859Z,0,2025-01-09T21:24:19.893947859Z,4,2025-01-09T21:24:19.893947859Z,/tangrams/193_48.png,2025-01-09T21:32:12.428975943Z,2,2025-01-09T21:24:20.496264485Z,true,2025-01-09T21:31:46.147219746Z,"[""/tangrams/65_272.png"",""/tangrams/63_61.png"",""/tangrams/193_48.png"",""/tangrams/415_408.png""]",2025-01-09T21:24:19.893947859Z,/tangrams/193_48.png,2025-01-09T21:24:19.893947859Z,13,2025-01-09T21:24:19.893947859Z,12,2025-01-09T21:24:19.893947859Z
01JH6EHXJHG1FD2B5PXZ3BKF99,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.409688248Z,"[{""text"":""faucet with baseball hat"",""sender"":{""id"":""01JH6EDCRPMMP0TZSFS592H1YJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:30:07.538855709Z,true,2025-01-09T21:30:13.738339673Z,01JH6EDCRPMMP0TZSFS592H1YJ,2025-01-09T21:30:00.423617692Z,true,2025-01-09T21:30:13.724263861Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.409688248Z,52,2025-01-09T21:12:03.409688248Z,01JH6ECEK8H3EYT02YS5JT51JA,2025-01-09T21:30:00.423617692Z,65,2025-01-09T21:12:03.409688248Z,3,2025-01-09T21:12:03.409688248Z,4,2025-01-09T21:12:03.409688248Z,/tangrams/48_359.png,2025-01-09T21:30:13.738339673Z,2,2025-01-09T21:12:04.114625959Z,true,2025-01-09T21:30:00.377830347Z,"[""/tangrams/381_58.png"",""/tangrams/75_445.png"",""/tangrams/344_441.png"",""/tangrams/48_359.png""]",2025-01-09T21:12:03.409688248Z,/tangrams/48_359.png,2025-01-09T21:12:03.409688248Z,5,2025-01-09T21:12:03.409688248Z,52,2025-01-09T21:12:03.409688248Z
01JH6EPK1R6F903WEA7YYQV7D6,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.472519652Z,,,,,,,false,2025-01-09T21:14:36.472519652Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.472519652Z,27,2025-01-09T21:14:36.472519652Z,,,65,2025-01-09T21:14:36.472519652Z,1,2025-01-09T21:14:36.472519652Z,4,2025-01-09T21:14:36.472519652Z,,,2,2025-01-09T21:14:37.053469489Z,false,2025-01-09T21:14:36.472519652Z,"[""/tangrams/103_79.png"",""/tangrams/81_121.png"",""/tangrams/254_111.png"",""/tangrams/313_94.png""]",2025-01-09T21:14:36.472519652Z,/tangrams/313_94.png,2025-01-09T21:14:36.472519652Z,12,2025-01-09T21:14:36.472519652Z,27,2025-01-09T21:14:36.472519652Z
01JH6F8CT1X5MDVNFV6N3CQDFW,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:19.905428102Z,"[{""text"":""good job"",""sender"":{""id"":""01JH6EEC3WABBJNBJCT7B0GK4K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""hmm"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""not white shape"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""not one leg"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""the one with the longer flat side"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:31:02.671290556Z,false,2025-01-09T21:31:08.991813663Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:30:23.689924133Z,true,2025-01-09T21:31:08.974717189Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:19.905428102Z,10,2025-01-09T21:24:19.905428102Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:30:23.689924133Z,65,2025-01-09T21:24:19.905428102Z,0,2025-01-09T21:24:19.905428102Z,4,2025-01-09T21:24:19.905428102Z,/tangrams/415_48.png,2025-01-09T21:31:08.991813663Z,2,2025-01-09T21:24:20.423890166Z,true,2025-01-09T21:30:23.650436722Z,"[""/tangrams/415_48.png"",""/tangrams/193_408.png"",""/tangrams/63_272.png"",""/tangrams/65_61.png""]",2025-01-09T21:24:19.905428102Z,/tangrams/65_61.png,2025-01-09T21:24:19.905428102Z,11,2025-01-09T21:24:19.905428102Z,10,2025-01-09T21:24:19.905428102Z
01JH6EQV5391FEAZWGXT2PVWJH,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.539435563Z,,,,,,,false,2025-01-09T21:15:17.539435563Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.539435563Z,18,2025-01-09T21:15:17.539435563Z,,,65,2025-01-09T21:15:17.539435563Z,1,2025-01-09T21:15:17.539435563Z,4,2025-01-09T21:15:17.539435563Z,,,2,2025-01-09T21:15:17.901265209Z,false,2025-01-09T21:15:17.539435563Z,"[""/tangrams/226_50.png"",""/tangrams/204_373.png"",""/tangrams/371_464.png"",""/tangrams/237_156.png""]",2025-01-09T21:15:17.539435563Z,/tangrams/237_156.png,2025-01-09T21:15:17.539435563Z,3,2025-01-09T21:15:17.539435563Z,18,2025-01-09T21:15:17.539435563Z
01JH6EWBG0FXEMSA0R9CC9XE2A,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:45.344821351Z,"[{""text"":""diamonds"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""rectangle top right"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:37:15.198556966Z,true,2025-01-09T21:37:20.428671404Z,01JH6EAX5D301ENHVSXMDYQFXD,2025-01-09T21:37:05.485896887Z,true,2025-01-09T21:37:20.4133598Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:45.344821351Z,45,2025-01-09T21:17:45.344821351Z,01JH6EDGQKVEDJ8G0G9B8PJAAV,2025-01-09T21:37:05.485896887Z,65,2025-01-09T21:17:45.344821351Z,2,2025-01-09T21:17:45.344821351Z,4,2025-01-09T21:17:45.344821351Z,/tangrams/330_234.png,2025-01-09T21:37:20.428671404Z,2,2025-01-09T21:17:46.390095454Z,true,2025-01-09T21:37:05.437183632Z,"[""/tangrams/330_234.png"",""/tangrams/411_253.png"",""/tangrams/330_253.png"",""/tangrams/411_234.png""]",2025-01-09T21:17:45.344821351Z,/tangrams/330_234.png,2025-01-09T21:17:45.344821351Z,14,2025-01-09T21:17:45.344821351Z,45,2025-01-09T21:17:45.344821351Z
01JH6EJZTZC1XATA7PMEP5B6WQ,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.495393122Z,,,,,,,false,2025-01-09T21:12:38.495393122Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.495393122Z,47,2025-01-09T21:12:38.495393122Z,,,65,2025-01-09T21:12:38.495393122Z,2,2025-01-09T21:12:38.495393122Z,4,2025-01-09T21:12:38.495393122Z,,,2,2025-01-09T21:12:39.197451367Z,false,2025-01-09T21:12:38.495393122Z,"[""/tangrams/122_296.png"",""/tangrams/195_296.png"",""/tangrams/122_260.png"",""/tangrams/195_260.png""]",2025-01-09T21:12:38.495393122Z,/tangrams/122_260.png,2025-01-09T21:12:38.495393122Z,16,2025-01-09T21:12:38.495393122Z,47,2025-01-09T21:12:38.495393122Z
01JH6EJZWTRX64A3HQ9Y5FM4FJ,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.554999729Z,,,,,,,false,2025-01-09T21:12:38.554999729Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.554999729Z,52,2025-01-09T21:12:38.554999729Z,,,65,2025-01-09T21:12:38.554999729Z,3,2025-01-09T21:12:38.554999729Z,4,2025-01-09T21:12:38.554999729Z,,,2,2025-01-09T21:12:39.288422438Z,false,2025-01-09T21:12:38.554999729Z,"[""/tangrams/385_31.png"",""/tangrams/195_31.png"",""/tangrams/385_296.png"",""/tangrams/195_296.png""]",2025-01-09T21:12:38.554999729Z,/tangrams/195_296.png,2025-01-09T21:12:38.554999729Z,5,2025-01-09T21:12:38.554999729Z,52,2025-01-09T21:12:38.554999729Z
01JH6EPK1B28PD23KZEKXW1E14,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.45914126Z,"[{""text"":""it looks like a person doing the crab, 4 legs"",""sender"":{""id"":""01JH6EESMW57FWEFHKRVJSTWEF"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:27:34.223036456Z,true,2025-01-09T21:27:51.973454715Z,01JH6EESMW57FWEFHKRVJSTWEF,2025-01-09T21:27:08.39786333Z,true,2025-01-09T21:27:51.960966314Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.45914126Z,14,2025-01-09T21:14:36.45914126Z,01JH6EC4K4M4WYP4PHMWA4Z0JD,2025-01-09T21:27:08.39786333Z,65,2025-01-09T21:14:36.45914126Z,0,2025-01-09T21:14:36.45914126Z,4,2025-01-09T21:14:36.45914126Z,/tangrams/81_121.png,2025-01-09T21:27:51.973454715Z,2,2025-01-09T21:14:36.856529448Z,true,2025-01-09T21:27:08.361436243Z,"[""/tangrams/313_94.png"",""/tangrams/81_121.png"",""/tangrams/349_147.png"",""/tangrams/350_294.png""]",2025-01-09T21:14:36.45914126Z,/tangrams/81_121.png,2025-01-09T21:14:36.45914126Z,15,2025-01-09T21:14:36.45914126Z,14,2025-01-09T21:14:36.45914126Z
01JH6EPK1KAXD13QPA32MMV2SB,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.467593242Z,"[{""text"":""it has a roof"",""sender"":{""id"":""01JH6EESMW57FWEFHKRVJSTWEF"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:25:28.437556965Z,false,2025-01-09T21:26:21.880759553Z,01JH6EESMW57FWEFHKRVJSTWEF,2025-01-09T21:25:18.673740826Z,true,2025-01-09T21:26:21.857657628Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.467593242Z,12,2025-01-09T21:14:36.467593242Z,01JH6EC4K4M4WYP4PHMWA4Z0JD,2025-01-09T21:25:18.673740826Z,65,2025-01-09T21:14:36.467593242Z,0,2025-01-09T21:14:36.467593242Z,4,2025-01-09T21:14:36.467593242Z,,2025-01-09T21:26:21.880759553Z,2,2025-01-09T21:14:36.81982102Z,true,2025-01-09T21:25:18.630404959Z,"[""/tangrams/415_424.png"",""/tangrams/268_3.png"",""/tangrams/81_121.png"",""/tangrams/242_459.png""]",2025-01-09T21:14:36.467593242Z,/tangrams/242_459.png,2025-01-09T21:14:36.467593242Z,13,2025-01-09T21:14:36.467593242Z,12,2025-01-09T21:14:36.467593242Z
01JH6EQV3DQS89CSN3QQH8CKGC,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.485375492Z,,,,,,,false,2025-01-09T21:15:17.485375492Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.485375492Z,55,2025-01-09T21:15:17.485375492Z,,,65,2025-01-09T21:15:17.485375492Z,3,2025-01-09T21:15:17.485375492Z,4,2025-01-09T21:15:17.485375492Z,,,2,2025-01-09T21:15:18.587025814Z,false,2025-01-09T21:15:17.485375492Z,"[""/tangrams/371_50.png"",""/tangrams/204_373.png"",""/tangrams/237_156.png"",""/tangrams/226_464.png""]",2025-01-09T21:15:17.485375492Z,/tangrams/371_50.png,2025-01-09T21:15:17.485375492Z,8,2025-01-09T21:15:17.485375492Z,55,2025-01-09T21:15:17.485375492Z
01JH6EQV4HEBWS9AHNR1DY9M2P,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.521844568Z,,,,,,,false,2025-01-09T21:15:17.521844568Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.521844568Z,22,2025-01-09T21:15:17.521844568Z,,,65,2025-01-09T21:15:17.521844568Z,1,2025-01-09T21:15:17.521844568Z,4,2025-01-09T21:15:17.521844568Z,,,2,2025-01-09T21:15:17.97415807Z,false,2025-01-09T21:15:17.521844568Z,"[""/tangrams/237_464.png"",""/tangrams/204_373.png"",""/tangrams/371_50.png"",""/tangrams/226_156.png""]",2025-01-09T21:15:17.521844568Z,/tangrams/371_50.png,2025-01-09T21:15:17.521844568Z,7,2025-01-09T21:15:17.521844568Z,22,2025-01-09T21:15:17.521844568Z
01JH6EFPM1QRDTDNFN59Y572TJ,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.753252287Z,"[{""text"":""stacked triangles, left leg"",""sender"":{""id"":""01JH6EAE9YQ1PSVJ4DGM6PTES5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:22:30.414160552Z,true,2025-01-09T21:22:37.520702482Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:22:08.300414628Z,true,2025-01-09T21:22:37.511828505Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.753252287Z,18,2025-01-09T21:10:50.753252287Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:22:08.300414628Z,65,2025-01-09T21:10:50.753252287Z,1,2025-01-09T21:10:50.753252287Z,4,2025-01-09T21:10:50.753252287Z,/tangrams/281_145.png,2025-01-09T21:22:37.520702482Z,2,2025-01-09T21:10:51.049520116Z,true,2025-01-09T21:22:08.266583284Z,"[""/tangrams/281_328.png"",""/tangrams/281_145.png"",""/tangrams/204_145.png"",""/tangrams/204_328.png""]",2025-01-09T21:10:50.753252287Z,/tangrams/281_145.png,2025-01-09T21:10:50.753252287Z,3,2025-01-09T21:10:50.753252287Z,18,2025-01-09T21:10:50.753252287Z
01JH6EJZSWV7FK6RS310N3DPY4,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.460828102Z,"[{""text"":""you chose the right one i thought. weird"",""sender"":{""id"":""01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""C with arrow point to the middle"",""sender"":{""id"":""01JH6EE07RJH19M5EDFMA5E0K6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:20:43.576218695Z,true,2025-01-09T21:20:56.928945584Z,01JH6EE07RJH19M5EDFMA5E0K6,2025-01-09T21:20:15.361876789Z,true,2025-01-09T21:20:56.921205645Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.460828102Z,11,2025-01-09T21:12:38.460828102Z,01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z,2025-01-09T21:20:15.361876789Z,65,2025-01-09T21:12:38.460828102Z,0,2025-01-09T21:12:38.460828102Z,4,2025-01-09T21:12:38.460828102Z,/tangrams/122_439.png,2025-01-09T21:20:56.928945584Z,2,2025-01-09T21:12:38.722430598Z,true,2025-01-09T21:20:15.333889601Z,"[""/tangrams/385_439.png"",""/tangrams/122_260.png"",""/tangrams/385_260.png"",""/tangrams/122_439.png""]",2025-01-09T21:12:38.460828102Z,/tangrams/122_439.png,2025-01-09T21:12:38.460828102Z,12,2025-01-09T21:12:38.460828102Z,11,2025-01-09T21:12:38.460828102Z
01JH6F1CM160WCMJKDGYKCR203,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:30.337641678Z,"[{""text"":""Two upside down triangles above each other on left, with diamond on own on far right"",""sender"":{""id"":""01JH6ERVZCNV0ZX1CZCZJPRDM6"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:51:37.043398964Z,true,2025-01-09T21:51:59.301773744Z,01JH6ERVZCNV0ZX1CZCZJPRDM6,2025-01-09T21:51:20.311701726Z,true,2025-01-09T21:51:59.286279685Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:30.337641678Z,62,2025-01-09T21:20:30.337641678Z,01JH6END8AY64F01KZ0D9HPJTX,2025-01-09T21:51:20.311701726Z,65,2025-01-09T21:20:30.337641678Z,3,2025-01-09T21:20:30.337641678Z,4,2025-01-09T21:20:30.337641678Z,/tangrams/384_229.png,2025-01-09T21:51:59.301773744Z,2,2025-01-09T21:20:31.876375199Z,true,2025-01-09T21:51:20.255550127Z,"[""/tangrams/368_405.png"",""/tangrams/116_41.png"",""/tangrams/384_229.png"",""/tangrams/342_200.png""]",2025-01-09T21:20:30.337641678Z,/tangrams/384_229.png,2025-01-09T21:20:30.337641678Z,15,2025-01-09T21:20:30.337641678Z,62,2025-01-09T21:20:30.337641678Z
01JH6F8CXDC1WMSES40THP4E8Y,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:20.013710153Z,"[{""text"":""triangle top with two legs"",""sender"":{""id"":""01JH6EEC3WABBJNBJCT7B0GK4K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:48:32.343152196Z,true,2025-01-09T21:48:38.924403364Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:48:14.230080412Z,true,2025-01-09T21:48:38.908106513Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:20.013710153Z,45,2025-01-09T21:24:20.013710153Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:48:14.230080412Z,65,2025-01-09T21:24:20.013710153Z,2,2025-01-09T21:24:20.013710153Z,4,2025-01-09T21:24:20.013710153Z,/tangrams/193_272.png,2025-01-09T21:48:38.924403364Z,2,2025-01-09T21:24:21.477004495Z,true,2025-01-09T21:48:14.183130746Z,"[""/tangrams/63_408.png"",""/tangrams/65_61.png"",""/tangrams/193_272.png"",""/tangrams/415_48.png""]",2025-01-09T21:24:20.013710153Z,/tangrams/193_272.png,2025-01-09T21:24:20.013710153Z,14,2025-01-09T21:24:20.013710153Z,45,2025-01-09T21:24:20.013710153Z
01JH6EM4WVZNF5NG6Y36633FTT,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.443337335Z,"[{""text"":""triangle white gap"",""sender"":{""id"":""01JH6EFSJBEHY9TA4782TSSNX7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:26:04.124991799Z,true,2025-01-09T21:26:12.658328789Z,01JH6EFSJBEHY9TA4782TSSNX7,2025-01-09T21:25:57.856177487Z,true,2025-01-09T21:26:12.647484979Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.443337335Z,26,2025-01-09T21:13:16.443337335Z,01JH6E73Q9S1WSVRTG8D0NXV7R,2025-01-09T21:25:57.856177487Z,65,2025-01-09T21:13:16.443337335Z,1,2025-01-09T21:13:16.443337335Z,4,2025-01-09T21:13:16.443337335Z,/tangrams/401_298.png,2025-01-09T21:26:12.658328789Z,2,2025-01-09T21:13:16.946771849Z,true,2025-01-09T21:25:57.820671531Z,"[""/tangrams/401_298.png"",""/tangrams/24_3.png"",""/tangrams/266_249.png"",""/tangrams/237_279.png""]",2025-01-09T21:13:16.443337335Z,/tangrams/401_298.png,2025-01-09T21:13:16.443337335Z,11,2025-01-09T21:13:16.443337335Z,26,2025-01-09T21:13:16.443337335Z
01JH6EM4XF7VM47RVQ8P2MT1EH,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.463952131Z,"[{""text"":""square on bottom left and upward-facing triangle on top left"",""sender"":{""id"":""01JH6EFSJBEHY9TA4782TSSNX7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:27:04.967356237Z,true,2025-01-09T21:27:14.634659334Z,01JH6EFSJBEHY9TA4782TSSNX7,2025-01-09T21:26:38.938337213Z,true,2025-01-09T21:27:14.622753913Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.463952131Z,28,2025-01-09T21:13:16.463952131Z,01JH6E73Q9S1WSVRTG8D0NXV7R,2025-01-09T21:26:38.938337213Z,65,2025-01-09T21:13:16.463952131Z,1,2025-01-09T21:13:16.463952131Z,4,2025-01-09T21:13:16.463952131Z,/tangrams/142_103.png,2025-01-09T21:27:14.634659334Z,2,2025-01-09T21:13:16.974779445Z,true,2025-01-09T21:26:38.898661406Z,"[""/tangrams/426_344.png"",""/tangrams/142_103.png"",""/tangrams/83_467.png"",""/tangrams/466_460.png""]",2025-01-09T21:13:16.463952131Z,/tangrams/142_103.png,2025-01-09T21:13:16.463952131Z,13,2025-01-09T21:13:16.463952131Z,28,2025-01-09T21:13:16.463952131Z
01JH6F8CYY9F4GDSQEB4TPN0W1,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:20.062396958Z,"[{""text"":""two triangle legs, flat top"",""sender"":{""id"":""01JH6EEC3WABBJNBJCT7B0GK4K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:44:49.407724311Z,true,2025-01-09T21:44:55.919832535Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:44:31.677693533Z,true,2025-01-09T21:44:55.907208492Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:20.062396958Z,39,2025-01-09T21:24:20.062396958Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:44:31.677693533Z,65,2025-01-09T21:24:20.062396958Z,2,2025-01-09T21:24:20.062396958Z,4,2025-01-09T21:24:20.062396958Z,/tangrams/193_48.png,2025-01-09T21:44:55.919832535Z,2,2025-01-09T21:24:21.305162365Z,true,2025-01-09T21:44:31.589713905Z,"[""/tangrams/415_272.png"",""/tangrams/63_408.png"",""/tangrams/65_61.png"",""/tangrams/193_48.png""]",2025-01-09T21:24:20.062396958Z,/tangrams/193_48.png,2025-01-09T21:24:20.062396958Z,8,2025-01-09T21:24:20.062396958Z,39,2025-01-09T21:24:20.062396958Z
