game,grid,targetPosition_w,role,message_id_num,message_part_no,message
8,9,3.0,matcher,1565,NA,Ja
8,9,7.0,describer,1566,NA,Bei 7 die die das Bein nach hinten ausstreckt
8,9,7.0,matcher,1567,NA,Ja
8,9,6.0,describer,1568,NA,Bei 6 die sich bückende mit Schale
8,9,6.0,matcher,1569,NA,ja
8,9,2.0,describer,1570,NA,Die 2 die tanzende Figur
8,9,2.0,matcher,1571,NA,Ja
8,9,5.0,describer,1572,NA,Die 5 die symmetrische
8,9,5.0,matcher,1573,NA,Mhm
8,9,1.0,describer,1574,NA,Und die 1die die das Bein hoch zieht
8,9,1.0,matcher,1575,NA,o.k.
8,10,1.0,describer,1576,NA,1 die kniende
8,10,1.0,matcher,1577,NA,Ja
8,10,5.0,describer,1578,NA,5 die hoch ziehende mit dem Bein
8,10,5.0,matcher,1579,NA,Mmm ja
8,10,2.0,describer,1580,NA,Bei 2 die Figur die das Bein nach hinten ausstreckt aber steht
8,10,2.0,matcher,1581,NA,Ja
8,10,6.0,describer,1582,NA,Bei 6 die symmetrische
8,10,6.0,matcher,1583,NA,Mhm
8,10,3.0,describer,1584,NA,Bei 3 die tanzende
8,10,3.0,matcher,1585,NA,Mhm
8,10,7.0,describer,1586,NA,Bei 7 die liegende
8,10,7.0,matcher,1587,NA,Mhm
8,10,4.0,describer,1588,NA,Bei 4 die bückende
8,10,4.0,matcher,1589,NA,Mhm
8,10,8.0,describer,1590,NA,Und bei 8 die sitzende
8,10,8.0,matcher,1591,NA,Ja.stopp
8,11,1.0,describer,1592,NA,Bei 1 die sitzende
8,11,1.0,matcher,1593,NA,Ja
8,11,5.0,describer,1594,NA,Bei 5 die mit dem Bein nach hinten
8,11,5.0,matcher,1595,NA,Ja
8,11,2.0,describer,1596,NA,Bei 2 die die sich bückt
8,11,2.0,matcher,1597,NA,o.k.
8,11,6.0,describer,1598,NA,Bei 6 die liegende
8,11,6.0,matcher,1599,NA,Ja
8,11,3.0,describer,1600,NA,Bei 3 die symmetrische
8,11,3.0,matcher,1601,NA,Ja
8,11,7.0,describer,1602,NA,Bei 7 die mit dem angezogenen Bein
8,11,7.0,matcher,1603,NA,Ja
8,11,4.0,describer,1604,NA,Auf 4 die tanzende
8,11,4.0,matcher,1605,NA,Ja
8,11,8.0,describer,1606,NA,Und bei 8 die kniende
8,11,8.0,matcher,1607,NA,o.k.
8,12,1.0,describer,1608,NA,Bei 1 die tanzende
8,12,1.0,matcher,1609,NA,Ja
8,12,5.0,describer,1610,NA,Bei 5 sitzend
8,12,5.0,matcher,1611,NA,Ja
8,12,2.0,describer,1612,NA,2 liegend
8,12,2.0,matcher,1613,NA,Mhm
8,12,6.0,describer,1614,NA,6 symmetrisch
8,12,6.0,matcher,1615,NA,Mhm
8,12,3.0,describer,1616,NA,3 kniend
8,12,3.0,matcher,1617,NA,Mhm
8,12,7.0,describer,1618,NA,7 Beine hoch ziehen
8,12,7.0,matcher,1619,NA,Mhm
8,12,4.0,describer,1620,NA,4 Bein nach hinten ausstrecken
8,12,4.0,matcher,1621,NA,ja
8,12,8.0,describer,1622,NA,Und äh 8 bückend
8,12,8.0,matcher,1623,NA,Ja. stopp
9,1,1.0,matcher,1624,NA,Also was ist deine erste Karte?
9,1,1.0,describer,1625,NA,Jaa es ist mmh ein Männchen mit mmh dem rechten Bein am Boden und das linke ist in der Luft
9,1,1.0,matcher,1626,NA,ja. also das linke so nach oben
9,1,1.0,describer,1627,NA,ja
9,1,1.0,matcher,1628,NA,der Kopf ist so im rechten  unteren Ecken
9,1,1.0,describer,1629,NA,o.k. ja
9,1,2.0,matcher,1630,NA,mhm. das 2 ?
9,1,2.0,describer,1631,NA,das 2 sieht aus wie eine Schlittschuhläuferin
9,1,2.0,matcher,1632,NA,so mit den Armen oben
9,1,2.0,matcher,1633,NA,ja. ist gut
9,1,3.0,describer,1634,NA,das 3 ist ääh auch wieder zwei Dreieckchen am Boden
9,1,3.0,matcher,1635,NA,ja
9,1,3.0,describer,1636,NA,eines spitz also ja einfach eine Spitze am Boden
9,1,3.0,matcher,1637,NA,mhm
9,1,3.0,describer,1638,NA,und er sieht auch wie ein Schl-
9,1,3.0,matcher,1639,NA,wie so wie wenn er versuchen würde zu fliegen
9,1,3.0,describer,1640,NA,ja irgend so etwas und der Kopf ist ganz rechts waagerecht
9,1,3.0,matcher,1641,NA,o.k. mhm
9,1,4.0,describer,1642,NA,und noch der andere ist der mit den beiden Ar- äh Armen oben
9,1,4.0,matcher,1643,NA,beiden Armen oben
9,1,4.0,describer,1644,NA,ja genau
9,1,4.0,matcher,1645,NA,so relativ gerade
9,1,4.0,describer,1646,NA,mhm
9,1,4.0,matcher,1647,NA,mhm
9,1,5.0,describer,1648,NA,der 5 ist der der der irgend wie sitzen würde. gerade einfach so in äh äh wie sagt man  der Kopf gerade
9,1,5.0,matcher,1649,NA,so mit dem Rücken. fast. oder so links hat es noch so eine Spitze heraus
9,1,5.0,describer,1650,NA,NEIN aber  also doch links hat es noch so eine Spitze unten dran bei den Füssen
9,1,5.0,describer,1651,NA,ja genau
9,1,5.0,matcher,1652,NA,ja aber sonst ist er gerade
9,1,5.0,describer,1653,NA,sonst ja
9,1,5.0,matcher,1654,NA,ja
9,1,6.0,describer,1655,NA,der 6 ist äh er lehnt sich nach vorne mit beiden Füssen
9,1,6.0,matcher,1656,NA,mhm ist gut
9,1,7.0,describer,1657,NA,der 7 ist  äh auch eigentlich ähnlich wie die 6 nur äh ein grosses Dreieck am Boden also
9,1,7.0,matcher,1658,NA,ähnlich wie die 6 ?
9,1,7.0,describer,1659,NA,ja
9,1,7.0,matcher,1660,NA,hat es nicht so zwei
9,1,7.0,describer,1661,NA,so von der Figur her so von der Ausrichtung
9,1,7.0,matcher,1662,NA,mhm und die zwei hat es so zwei Dreiecke rechts
9,1,7.0,describer,1663,NA,rechts ja
9,1,7.0,matcher,1664,NA,ähä so ein äh so ein bisschen so ein wenig  verstellt also es ist wie wenn es sich bücken
9,1,7.0,describer,1665,NA,aber es hat wie ähhh?
9,1,7.0,matcher,1666,NA,würde und so etwas in der Hand hält so eine Schale in der Hand
9,1,7.0,describer,1667,NA,ja o.k. genau o.k.
9,1,7.0,matcher,1668,NA,o.k.
9,1,8,describer,1669,1,und die 8 ist der der
9,1,8,matcher,1669,2,am Boden liegt
9,1,8,describer,1669,3,ja am Boden liegt genau die Beine eigentlich in die Luft hält wenn du so willst
9,1,8,matcher,1669,4,ja o.k.
9,2,1.0,describer,1670,NA,also zuerst ist der der gerade steht. mit den Armen oben
9,2,1.0,matcher,1671,NA,o.k.
9,2,2.0,describer,1672,NA,der 2 ist der der sich bückt. mit den zwei Dreieckchen am Boden. die Füsse und rechts ist der Kopf
9,2,2.0,matcher,1673,NA,mhm
9,2,3.0,describer,1674,NA,dann der 3 ist das das die Schale hält was wir vorhin hatten
9,2,3.0,matcher,1675,NA,ja o.k.
9,2,4.0,describer,1676,NA,die 4 ist das mit dem Bein am Boden
9,2,4.0,matcher,1677,NA,also mit einem Bein  in der Luft
9,2,4.0,describer,1678,NA,am Boden. ja
9,2,4.0,matcher,1679,NA,o.k.
9,2,5.0,describer,1680,NA,die 5 ist der der liegt
9,2,5.0,matcher,1681,NA,oh der der liegt ja
9,2,6.0,describer,1682,NA,ja. die 6 ist der der fliegt
9,2,6.0,matcher,1683,NA,ja
9,2,7.0,describer,1684,NA,die 7 ist der der so so schräg steht irgendwie
9,2,7.0,matcher,1685,NA,einfach also ja
9,2,7.0,describer,1686,NA,so rechts
9,2,7.0,matcher,1687,NA,aber zwei Dreieckchen an Boden
9,2,7.0,describer,1688,NA,ja genau
9,2,7.0,matcher,1689,NA,o.k. dieser ist der der meditiert
9,2,8.0,describer,1690,NA,ja der 8 ist meditierend
9,2,8.0,matcher,1691,NA,ja.
9,3,1.0,describer,1692,NA,der 1 ist der mit den beiden Dreieckchen am Boden
9,3,1.0,matcher,1693,NA,der der bückt?
9,3,1.0,describer,1694,NA,äh nein er steht
9,3,1.0,matcher,1695,NA,der andere
9,3,1.0,describer,1696,NA,er steht leicht schräg
9,3,1.0,matcher,1697,NA,o.k.
9,3,2.0,describer,1698,NA,der 2 ist der mit einem Bein am Boden wie ein Sumoringer
9,3,2.0,matcher,1699,NA,ja
9,3,3.0,describer,1700,NA,der 3 ist die steh- also der steht mit den Armen oben
9,3,3.0,matcher,1701,NA,mhm
9,3,4.0,describer,1702,NA,der 4 ist der mit der Tasse
9,3,4.0,matcher,1703,NA,ja
9,3,5.0,describer,1704,NA,der 5 ist der liegende Beine hinten hoch
9,3,5.0,matcher,1705,NA,ja
9,3,6.0,describer,1706,NA,der 6 ist der meditierende
9,3,6.0,matcher,1707,NA,ja
9,3,7.0,describer,1708,NA,der 7 ist der der den Kopf rechts hat
9,3,7.0,matcher,1709,NA,mhm mit den beiden Füssen am Boden
9,3,7.0,describer,1710,NA,am Boden und der andere ist der Rück- also ja so mit gekrümmtem Rücken
9,3,8.0,matcher,1711,NA,der der 8 ?
9,3,8.0,describer,1712,NA,ja
9,3,7.0,matcher,1713,NA,und der 7 ist der der fliegt ?
9,3,7.0,describer,1714,NA,ja
9,3,7.0,matcher,1715,NA,o.k.
9,4,1,describer,1716,1,die 1 ist der der gebückt ist.
9,4,2,describer,1716,2,die 2 ist der mit einem Bein am Boden.
9,4,3,describer,1716,3,die 3 der meditierend.
9,4,4,describer,1716,4,4 der stehend
9,4,3.0,matcher,1717,NA,warte warte die 3 der meditierende?
9,4,4,describer,1718,1,4 der gerade ist mit den beiden Armen in der Luft
9,4,5,describer,1718,2,5 der mit der Tasse
9,4,5.0,matcher,1719,NA,ja
9,4,6.0,describer,1720,NA,6 der schräge der steht
9,4,6.0,matcher,1721,NA,nicht verstanden
9,4,6.0,describer,1722,NA,der der schräg steht
9,4,6.0,matcher,1723,NA,mhm ja
9,4,7,describer,1724,1,7 der fliegende.
9,4,8,describer,1724,2,und 8 der liegende
9,4,8.0,matcher,1725,NA,o.k.
9,5,1.0,describer,1726,NA,der 1 ist der der ganz gerade steht
9,5,1.0,matcher,1727,NA,ja
9,5,2.0,describer,1728,NA,der 2 ist der mit dem der Tasse
9,5,2.0,matcher,1729,NA,ja
9,5,3.0,describer,1730,NA,der 3 ist der fliegend
9,5,3.0,matcher,1731,NA,ja
9,5,4.0,describer,1732,NA,der 4 ist mit dem krummen Rücken
9,5,4.0,matcher,1733,NA,ja
9,5,5.0,describer,1734,NA,der 5 ist der liegende
9,5,5.0,matcher,1735,NA,ja
9,5,6.0,describer,1736,NA,der 6 ist der meditierende
9,5,6.0,matcher,1737,NA,ja
9,5,7.0,describer,1738,NA,der 7 ist der Sumoringer
9,5,7.0,matcher,1739,NA,ja
9,5,8.0,describer,1740,NA,der 8 ist irgendwie
9,5,8.0,matcher,1741,NA,ja. ok.
9,6,1.0,matcher,1742,NA,also
9,6,1,describer,1743,1,1 Sumoringer.
9,6,2,describer,1743,2,2 meditierend.
9,6,3,describer,1743,3,3 am Boden liegend.
9,6,4,describer,1743,4,und 4 der der bückt.
9,6,5,describer,1743,5,5 der gerade steht.
9,6,6,describer,1743,6,6 der fliegt.
9,6,7,describer,1743,7,der 7 mit der Tasse
9,6,8,describer,1743,8,und 8 der schräge
9,6,8.0,matcher,1744,NA,ja
9,7,1.0,describer,1745,NA,der 1 ist der der die Arme ausgebreitet hat wie ein Priester
9,7,1.0,matcher,1746,NA,ja
9,7,2.0,describer,1747,NA,der 2 ist äh tanzend auch mit einem Bein am Boden und das andere gegen links
9,7,2.0,matcher,1748,NA,ja
9,7,3.0,describer,1749,NA,der 3 ist der  mit dem krümmen Rücken
9,7,3.0,matcher,1750,NA,ja
9,7,4.0,describer,1751,NA,der 4 ist äh der linke Arm rauf gehalten und auf das rechte Bein unten also so eine Siegerpose
9,7,4.0,matcher,1752,NA,Siegerpose?
9,7,4.0,describer,1753,NA,jjja
9,7,4.0,matcher,1754,NA,JA
9,7,5.0,describer,1755,NA,der 5 ist der der auf auf dem Arsch sitzt
9,7,5.0,matcher,1756,NA,ja
9,7,6.0,describer,1757,NA,der 6 der auf den Knien sitzt
9,7,6.0,matcher,1758,NA,ja
9,7,7.0,describer,1759,NA,der 7 ist der der liegt
9,7,7.0,matcher,1760,NA,mhm
9,7,8.0,describer,1761,NA,der 8 ist der mit einem Bein hinten raus
9,7,8.0,matcher,1762,NA,mhm o.k.
9,8,1.0,describer,1763,NA,der 1 ist der auf dem Arsch
9,8,1.0,matcher,1764,NA,mhm
9,8,2,describer,1765,1,die 2 der der sich bückt.
9,8,3,describer,1765,2,der 3 der das Bein hinten rauf hält
9,8,3.0,matcher,1766,NA,ja
9,8,4,describer,1767,1,der 4 der mit den Armen draussen.
9,8,5,describer,1767,2,der 5 in der Siegerpose.
9,8,6,describer,1767,3,der 6 der liegt.
9,8,7,describer,1767,4,der 7 auf den Knien.
9,8,8,describer,1767,5,der 8 der der so tänzelt
9,8,8.0,matcher,1768,NA,mhm. ja
9,9,1.0,describer,1769,NA,der 1 ist der Priester
9,9,1.0,matcher,1770,NA,ja
9,9,2.0,describer,1771,NA,der 2 ist der liegende
9,9,2.0,matcher,1772,NA,ja
9,9,3.0,describer,1773,NA,der 3 Siegerpose
9,9,3.0,matcher,1774,NA,ja
9,9,4.0,describer,1775,NA,4 ist Beine hinten raus
9,9,4.0,matcher,1776,NA,ja
9,9,5.0,describer,1777,NA,der 5 ist der tanzende Bär
9,9,5.0,matcher,1778,NA,was?
9,9,5.0,describer,1779,NA,tanzender Bär
9,9,5.0,matcher,1780,NA,ja
9,9,6.0,describer,1781,NA,und 6 ist der auf den Knien
9,9,6.0,matcher,1782,NA,ja
9,9,7.0,describer,1783,NA,7 ist der mit dem krummen Rücken
9,9,7.0,matcher,1784,NA,ja
9,9,8.0,describer,1785,NA,und der 8 auf dem Arsch
9,9,8.0,matcher,1786,NA,ja
9,10,1,describer,1787,1,1 auf den Knien.
9,10,2,describer,1787,2,2 auf dem Arsch.
9,10,3,describer,1787,3,3 der bückt.
9,10,4,describer,1787,4,4 die Siegespose
9,10,4.0,matcher,1788,NA,mh
9,10,5,describer,1789,1,5 tanzender Bär.
9,10,6,describer,1789,2,6 Priester.
9,10,7,describer,1789,3,7 Beine hinten raus
9,10,8,describer,1789,4,und 8 liegend
9,10,8.0,matcher,1790,NA,o.k.
9,11,1.0,describer,1791,NA,der 1 ist mit dem krummen Rücken
9,11,1.0,matcher,1792,NA,mhm
9,11,2.0,describer,1793,NA,der 2 ist der tanzende Bär
9,11,2.0,matcher,1794,NA,mhm
9,11,3.0,describer,1795,NA,der 3 ist mit den Beinen hinten raus
9,11,3.0,matcher,1796,NA,ja
9,11,4.0,describer,1797,NA,der 4 ist der sitzende
9,11,4.0,matcher,1798,NA,ja
9,11,5.0,describer,1799,NA,der 5 ist der kniende
9,11,5.0,matcher,1800,NA,ja
9,11,6.0,describer,1801,NA,der 6 ist der Priester
9,11,6.0,matcher,1802,NA,ja
9,11,7.0,describer,1803,NA,der 7 ist der liegende
9,11,7.0,matcher,1804,NA,ja
9,11,8.0,describer,1805,NA,und 8 Siegerpose
9,11,8.0,matcher,1806,NA,ja
9,12,1,describer,1807,1,Beine hinten raus.
9,12,2,describer,1807,2,liegen.
9,12,3,describer,1807,3,Siegerpose.
9,12,4,describer,1807,4,hocken.
9,12,5,describer,1807,5,knien.
9,12,6,describer,1807,6,Priester.
9,12,7,describer,1807,7,krummer Rücken.
9,12,8,describer,1807,8,tanzen
9,12,6.0,matcher,1808,NA,HEY Sorry 5 was war die 6? Priester
9,12,6,describer,1809,1,Priester.
9,12,7,describer,1809,2,krummer Rücken.
9,12,8,describer,1809,3,tanzen
9,12,8.0,matcher,1810,NA,ja.
10,1,1.0,matcher,1811,NA,Gut ähm was hast auf der 1
10,1,1.0,describer,1812,NA,auf der 1 habe ich wie ein Männchen das springt. davon rennt vor etwas
10,1,2.0,matcher,1813,NA,ja. die 2 ?
10,1,2.0,describer,1814,NA,die 2 würde ich sagen ist wie ein Männchen das  und zwar von mir aus gesehen
10,1,2.0,matcher,1815,NA,hat so eine Diagonale drin
10,1,2.0,describer,1816,NA,von mir aus gesehen auf der rechten Seite ist das Bein länger
10,1,2.0,matcher,1817,NA,eben es ist so wie eine Diagonale
10,1,2.0,describer,1818,NA,wie ?
10,1,2.0,matcher,1819,NA,der Arm ist so wie hinauf
10,1,2.0,describer,1820,NA,ja
10,1,2.0,matcher,1821,NA,o.k.
10,1,2.0,describer,1822,NA,der von mir ausgesehen der linke Arm
10,1,2.0,matcher,1823,NA,ja
10,1,2.0,describer,1824,NA,geht nach oben
10,1,2.0,matcher,1825,NA,ja
10,1,3.0,describer,1826,NA,das 3 wäre wie ich würde sagen jemand der so ein Opfer  darbringt in einer Schale
10,1,4.0,matcher,1827,NA,ja 4 ?
10,1,4.0,describer,1828,NA,die 4 ist jemand der äh sitzt. so im wie als ob es im Schneidersitz sitzen aber hat ein Tuch über sich
10,1,4.0,matcher,1829,NA,ja
10,1,5.0,describer,1830,NA,die 5 könnte man sucht etwas am Boden
10,1,5.0,matcher,1831,NA,ja
10,1,5.0,describer,1832,NA,aber liegt nicht am Boden sonder es  ist mehr hat wie ein Bügeleisen am Boden
10,1,5.0,matcher,1833,NA,ja hä?
10,1,5.0,describer,1834,NA,ein Bügeleisen also  ja
10,1,5.0,matcher,1835,NA,also warte mal ist die Person
10,1,5.0,describer,1836,NA,sucht also bückt sich ja nach vorne
10,1,5.0,matcher,1837,NA,gebückt
10,1,5.0,describer,1838,NA,ja ja
10,1,6.0,describer,1839,NA,die 6 wäre auch auf eine Art wie ein tanzen  aber ähm
10,1,6.0,matcher,1840,NA,ja.
10,1,7.0,describer,1841,NA,gut. die 7 liegt am Boden
10,1,7.0,matcher,1842,NA,ja
10,1,8.0,describer,1843,NA,8 steht  einfach gerade
10,1,8.0,matcher,1844,NA,ja. o.k. stopp
10,2,1.0,describer,1845,NA,gut also die 1 ist äh so wie du gesagt hast wie so ein Tuch
10,2,1.0,matcher,1846,NA,ja
10,2,2.0,describer,1847,NA,das 2 die die si- die springt das war die 1 vorhin
10,2,2.0,matcher,1848,NA,ja
10,2,3.0,describer,1849,NA,die 3 ist die diagonale die so wie tanzt
10,2,3.0,matcher,1850,NA,ja
10,2,4.0,describer,1851,NA,4 ist das wo du vorhin gesagt hast mit dem Opfer
10,2,4.0,matcher,1852,NA,mit dem Opfer ja.
10,2,5.0,describer,1853,NA,5 ist wo du gesagt hast es sieht auch aus als ob es tanzt. aber einfach weniger also nicht so mit der Diagonale darin oder
10,2,5.0,matcher,1854,NA,ja
10,2,6.0,describer,1855,NA,die 6 ist die Person von der du gesagt hast das sich sich so bückt so wie ein Bügeleisen oder so etwas
10,2,6.0,matcher,1856,NA,mhm
10,2,7.0,describer,1857,NA,7 ist so wie steht 47  M mhm
10,2,8.0,describer,1858,NA,und 8 so sieht aus als ob er fliegen würde
10,2,8.0,matcher,1859,NA,stopp
10,3,1.0,describer,1860,NA,ähm die die ähm sich nach vorne äh ähm
10,3,1.0,matcher,1861,NA,ja. bückt
10,3,1.0,describer,1862,NA,bückt. 2 die die spr. davon springt
10,3,2.0,matcher,1863,NA,ja
10,3,3.0,describer,1864,NA,äh 3 die das Opfer bringt
10,3,3.0,matcher,1865,NA,ja
10,3,4.0,describer,1866,NA,4 die einfach gerade steht
10,3,4.0,matcher,1867,NA,ja
10,3,5.0,describer,1868,NA,5 die ähm sitzt im Schneidersitz
10,3,5.0,matcher,1869,NA,ja
10,3,6.0,describer,1870,NA,6 der mit der Diagonale tanzend
10,3,6.0,matcher,1871,NA,ja
10,3,7.0,describer,1872,NA,7 der ta- tanzend aber auf auf eine Seite
10,3,8.0,matcher,1873,NA,stopp
10,3,8.0,describer,1874,NA,und die 8
10,3,8.0,matcher,1875,NA,war schon stopp
10,4,1.0,describer,1876,NA,gut das ist die Person die liegt
10,4,1.0,matcher,1877,NA,ja
10,4,2.0,describer,1878,NA,und das Opfer
10,4,2.0,matcher,1879,NA,ja
10,4,3.0,describer,1880,NA,diagonale
10,4,3.0,matcher,1881,NA,mhm
10,4,4.0,describer,1882,NA,die Person die steht
10,4,4.0,matcher,1883,NA,mhm
10,4,5.0,describer,1884,NA,die die davon rennt
10,4,5.0,matcher,1885,NA,ja
10,4,6.0,describer,1886,NA,die die sich so bückt
10,4,6.0,matcher,1887,NA,so bückt?
10,4,6.0,describer,1888,NA,ja das ist so ähm  so vorne runter bückt
10,4,6.0,matcher,1889,NA,ja ist gut. mhm
10,4,7.0,describer,1890,NA,dann die so tanzt  und einfach so
10,4,7.0,matcher,1891,NA,ja
10,4,8.0,describer,1892,NA,und die sitzt
10,4,8.0,matcher,1893,NA,stopp
10,5,1.0,describer,1894,NA,äh die steht 1
10,5,1.0,matcher,1895,NA,ja
10,5,2.0,describer,1896,NA,2 die rennt
10,5,2.0,matcher,1897,NA,ja
10,5,3.0,describer,1898,NA,3 Opfer
10,5,3.0,matcher,1899,NA,ja
10,5,4.0,describer,1900,NA,4 tanzt OHNE Diagonale
10,5,4.0,matcher,1901,NA,ja
10,5,5.0,describer,1902,NA,5 die sich bückt
10,5,5.0,matcher,1903,NA,ja
10,5,6.0,describer,1904,NA,6 die sitzt im Schneidersitz
10,5,6.0,matcher,1905,NA,ja
10,5,7.0,describer,1906,NA,7 tanzt in diagonale
10,5,7.0,matcher,1907,NA,ja
10,5,8.0,describer,1908,NA,8 liegen. stopp
10,5,8.0,matcher,1909,NA,stopp
10,6,1.0,describer,1910,NA,gut Person die rennt
10,6,1.0,matcher,1911,NA,ja
10,6,2.0,describer,1912,NA,dann das mit der Diagonalen
10,6,2.0,matcher,1913,NA,ja
10,6,3.0,describer,1914,NA,dann das mit dem Opfer
10,6,3.0,matcher,1915,NA,mhm
10,6,4.0,describer,1916,NA,dann das liegen
10,6,4.0,matcher,1917,NA,mhm
10,6,5.0,describer,1918,NA,bücken
10,6,5.0,matcher,1919,NA,mhm
10,6,6,describer,1920,1,das zweite tanzen
10,6,6,matcher,1920,2,ja
10,6,7.0,describer,1921,NA,im Schneidersitz
10,6,7.0,matcher,1922,NA,mhm
10,6,8.0,describer,1923,NA,stehen
10,6,8.0,matcher,1924,NA,ja. stopp
10,7,1.0,describer,1925,NA,die die sich bückt
10,7,1.0,matcher,1926,NA,jja
10,7,1.0,describer,1927,NA,äh die das sind andere
10,7,1.0,matcher,1928,NA,ja
10,7,2.0,describer,1929,NA,also die die ähm wie beide Arme in den Himmel hoch das 2 beide Arme in den Himmel hoch und ein Bein
10,7,2.0,matcher,1930,NA,ja
10,7,3.0,describer,1931,NA,auch nach oben. die 3 ist  es sitzt am Boden. sitzen
10,7,3.0,matcher,1932,NA,mit
10,7,3.0,describer,1933,NA,mhm
10,7,3.0,matcher,1934,NA,o.k.
10,7,4.0,describer,1935,NA,die 4 würde ich sag- hüpfen springen nach oben wie nach einem äh Ball
10,7,4.0,matcher,1936,NA,ja
10,7,5.0,describer,1937,NA,sich strecken. die 5 ist auch wieder in ein Opfer äh kniend
10,7,5.0,matcher,1938,NA,ja
10,7,6.0,describer,1939,NA,die 6 ist einfach eine stehende Person
10,7,6.0,matcher,1940,NA,so die Arme nach links und rechts
10,7,6.0,describer,1941,NA,ja
10,7,6.0,matcher,1942,NA,ja
10,7,7.0,describer,1943,NA,7 ist von mir aus nach links sich  beugen
10,7,7.0,matcher,1944,NA,ja so wie auf den Schlittschuhen so etwas
10,7,7.0,describer,1945,NA,ja genau
10,7,7.0,matcher,1946,NA,ja
10,7,8.0,describer,1947,NA,6 liegend
10,7,8.0,matcher,1948,NA,o.k. stopp
10,8,1.0,describer,1949,NA,also die Person die sich bückt
10,8,1.0,matcher,1950,NA,ja
10,8,2.0,describer,1951,NA,dann beide Arme in den Himmel und die Beine hoch und DAS Bein hoch
10,8,2.0,matcher,1952,NA,ja
10,8,3.0,describer,1953,NA,die am Boden sitzt
10,8,3.0,matcher,1954,NA,ja
10,8,4.0,describer,1955,NA,die so springt
10,8,4.0,matcher,1956,NA,ja
10,8,5.0,describer,1957,NA,Opfer
10,8,5.0,matcher,1958,NA,mhm
10,8,6.0,describer,1959,NA,steht und mit beiden Armen links und rechts. raus
10,8,6.0,matcher,1960,NA,mhm
10,8,7.0,describer,1961,NA,dann so was ich gesagt habe wegen den Schlittschuhen so beide Beine
10,8,7.0,matcher,1962,NA,mhm
10,8,8.0,describer,1963,NA,und liegen
10,8,8.0,matcher,1964,NA,stopp
10,9,1.0,describer,1965,NA,äh sto- stehend
10,9,1.0,matcher,1966,NA,ja
10,9,2.0,describer,1967,NA,2 liegend
10,9,2.0,matcher,1968,NA,ja
10,9,3.0,describer,1969,NA,3 sitzend
10,9,3.0,matcher,1970,NA,ja
10,9,4.0,describer,1971,NA,4 hat Schlittschuhe
10,9,4.0,matcher,1972,NA,ja
10,9,5.0,describer,1973,NA,5 äh flehend nach oben
10,9,5.0,matcher,1974,NA,mit den Armen. ja
10,9,6.0,describer,1975,NA,6 bückend
10,9,6.0,matcher,1976,NA,ja
10,9,7.0,describer,1977,NA,7 nach Ball
10,9,7.0,matcher,1978,NA,jja
10,9,8.0,describer,1979,NA,8 äh Opfer
10,9,8.0,matcher,1980,NA,stopp
10,10,1.0,describer,1981,NA,bücken
10,10,1.0,matcher,1982,NA,ja
10,10,2.0,describer,1983,NA,sitzen
10,10,2.0,matcher,1984,NA,mhm
10,10,3.0,describer,1985,NA,ähm beide Arme hoch plus ein Bein
10,10,3.0,matcher,1986,NA,ja
10,10,4.0,describer,1987,NA,springen hüpfen
10,10,4.0,matcher,1988,NA,mhm
10,10,5.0,describer,1989,NA,Opfer
10,10,5.0,matcher,1990,NA,ja
10,10,6.0,describer,1991,NA,auf einem Bein Schlittschuh
10,10,6.0,matcher,1992,NA,ja
10,10,7.0,describer,1993,NA,stehend
10,10,7.0,matcher,1994,NA,ja
10,10,8.0,describer,1995,NA,liegend
10,10,8.0,matcher,1996,NA,stopp
10,11,1.0,describer,1997,NA,1 Opfer
10,11,1.0,matcher,1998,NA,ja
10,11,2.0,describer,1999,NA,2 Schlittschuhe
10,11,2.0,matcher,2000,NA,ja
10,11,3.0,describer,2001,NA,3 liegend
10,11,3.0,matcher,2002,NA,ja
10,11,4.0,describer,2003,NA,4 stehend
10,11,4.0,matcher,2004,NA,ja
10,11,5.0,describer,2005,NA,5 sitzend
10,11,5.0,matcher,2006,NA,ja
10,11,6.0,describer,2007,NA,6 nach Ball äh springend
10,11,6.0,matcher,2008,NA,ja
10,11,7.0,describer,2009,NA,7 bücken
10,11,7.0,matcher,2010,NA,ja  stopp
10,12,1.0,describer,2011,NA,das mit dem Opfer
10,12,1.0,matcher,2012,NA,ja
10,12,2.0,describer,2013,NA,mit einem Bein
10,12,2.0,matcher,2014,NA,mhm
10,12,3.0,describer,2015,NA,der liegende
10,12,3.0,matcher,2016,NA,ja
10,12,4.0,describer,2017,NA,der stehende mit den Armen raus
10,12,4.0,matcher,2018,NA,ja
10,12,5.0,describer,2019,NA,sitzend
10,12,5.0,matcher,2020,NA,ja
10,12,6.0,describer,2021,NA,so springend
10,12,6,matcher,2022,1,mhm nach Ball ?
10,12,7.0,describer,2023,NA,ja
10,12,7.0,matcher,2024,NA,mhm
10,12,8.0,describer,2025,NA,sich bückend
10,12,8.0,matcher,2026,NA,ja
10,12,8.0,matcher,2027,NA,stopp.
11,1,1.0,describer,2028,NA,Also das erste Kärtchen sieht aus wie ein Eiskunstläufer
11,1,1.0,matcher,2029,NA,Mhm
11,1,1.0,describer,2030,NA,Der ein Bein in die Luft hält. Also das ist das erste
11,1,1.0,matcher,2031,NA,Das Bein ist rechts oben. Das er in die Luft hebt. Oder sie
