text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
okay so it looks like a bunny,8,describer,3,FALSE,NA,181
you are the matcher,7,matcher,4,TRUE,NA,181
sí,7,matcher,1,TRUE,NA,182
it says that I am the director,8,describer,2,TRUE,NA,182
tienes que decirme lo que ves,7,matcher,1,TRUE,NA,183
looks like fetal position,8,describer,2,FALSE,NA,183
the figure looks like it handing you something,8,describer,1,FALSE,NA,184
it is,8,describer,2,TRUE,NA,184
crane pose sorta,8,describer,1,FALSE,NA,185
pointing to the right but kneeling,8,describer,1,FALSE,NA,186
girl,7,matcher,2,TRUE,NA,186
what,8,describer,1,TRUE,NA,187
what,7,matcher,2,TRUE,NA,187
okay kneeling again but fully on the ground,8,describer,3,FALSE,NA,187
flying,8,describer,1,FALSE,NA,188
sad bunny,8,describer,1,FALSE,NA,189
asking for a taxi on the street,8,describer,1,FALSE,NA,190
looking up with a low ponytail,8,describer,1,FALSE,NA,191
yoga,8,describer,1,FALSE,NA,192
parece sacerdote,7,describer,1,FALSE,NA,193
you are the director now,8,matcher,2,TRUE,NA,193
pointing para la izquierda,7,describer,3,FALSE,NA,193
so like a mouse para la izquierda,7,describer,1,FALSE,NA,194
para la derecha,7,describer,1,FALSE,NA,195
yoga on the floor,7,describer,2,FALSE,NA,195
pierna arriba,8,matcher,1,FALSE,NA,196
so yoga para la izquierda pero parada,7,describer,2,FALSE,NA,196
sí,7,describer,3,FALSE,NA,196
knees bent,8,matcher,1,FALSE,NA,197
no knees,7,describer,2,FALSE,NA,197
air,7,describer,3,FALSE,NA,197
volleyball,7,describer,4,FALSE,NA,197
on the air,7,describer,5,FALSE,NA,197
like dancing,7,describer,1,FALSE,NA,198
so cabeza para atrás full body,7,describer,2,FALSE,NA,198
no,7,describer,1,FALSE,NA,199
or human,8,matcher,2,FALSE,NA,199
cabeza abajo,7,describer,3,FALSE,NA,199
bunny ears,8,matcher,4,FALSE,NA,199
crying en el piso,7,describer,5,FALSE,NA,199
very sad,7,describer,6,FALSE,NA,199
bending knees pidiendo algo,7,describer,1,FALSE,NA,200
just body,7,describer,1,FALSE,NA,201
so like no arms,7,describer,2,FALSE,NA,201
hmm,7,describer,3,TRUE,NA,201
sad bunny,7,describer,1,FALSE,NA,202
no body,7,describer,1,FALSE,NA,203
really small person pointing a la derecha,7,describer,2,FALSE,NA,203
yo on my knees pleading básicamente,7,describer,1,FALSE,NA,204
a la derecha,7,describer,2,FALSE,NA,204
me dice director,8,describer,1,TRUE,NA,205
you matcher,7,matcher,2,TRUE,NA,205
no limbs,8,describer,3,FALSE,NA,205
pierna afuera,8,describer,1,FALSE,NA,206
yoga arms out,8,describer,2,FALSE,NA,206
we are hilarious,7,matcher,3,TRUE,NA,206
crane kick,8,describer,1,FALSE,NA,207
there are sixty of these ayuda,7,matcher,2,TRUE,NA,207
low ponytail,8,describer,1,FALSE,NA,208
sad ballerina on the floor pleading at god,8,describer,2,FALSE,NA,208
oh,7,matcher,1,TRUE,NA,209
knees bent but not kneeling,8,describer,2,FALSE,NA,209
begging,8,describer,3,FALSE,NA,209
knees bent o en el piso,7,matcher,4,FALSE,NA,209
piernas estiradas arms back,8,describer,1,FALSE,NA,210
huh,7,matcher,2,TRUE,NA,210
looking left,8,describer,3,FALSE,NA,210
bunny en la playa,8,describer,4,FALSE,NA,210
on your knees,8,describer,1,FALSE,NA,211
pidiendo taxi,8,describer,1,FALSE,NA,212
waving,8,describer,2,FALSE,NA,212
tiny person,8,describer,3,FALSE,NA,212
vuela alto,8,describer,1,FALSE,NA,213
looking left,8,describer,1,FALSE,NA,214
offering hands but standing straight,8,describer,2,FALSE,NA,214
sad man looking up,8,describer,1,FALSE,NA,215
sad bunny,8,describer,1,FALSE,NA,216
tú eres director now,8,matcher,1,TRUE,NA,217
so Ratatouille,7,describer,2,FALSE,NA,217
girl what,8,matcher,3,TRUE,NA,217
parado o en el piso,8,matcher,4,FALSE,NA,217
floor,7,describer,5,FALSE,NA,217
it looks like a mouse,7,describer,6,FALSE,NA,217
para la izquierda,7,describer,7,FALSE,NA,217
tiny person taxi,7,describer,1,FALSE,NA,218
volleyball on the air,7,describer,1,FALSE,NA,219
on my knees pero bending,7,describer,1,FALSE,NA,220
bailarina dándolo todo,7,describer,1,FALSE,NA,221
on the floor,7,describer,2,FALSE,NA,221
sacerdote,7,describer,1,FALSE,NA,222
bailarina es la de el low pony en mi opinion,8,matcher,2,FALSE,NA,222
en el piso,7,describer,1,FALSE,NA,223
on my knees pleading,7,describer,2,FALSE,NA,223
no limbs whatsoever,7,describer,1,FALSE,NA,224
so haciendo ballet no me sé la posición,7,describer,1,FALSE,NA,225
para la izquierda,7,describer,2,FALSE,NA,225
pero ajá,7,describer,1,TRUE,NA,226
jaja what,8,matcher,2,TRUE,NA,226
un man bailando con la cabeza para atrás,7,describer,3,FALSE,NA,226
pierna arriba para el frente,7,describer,4,FALSE,NA,226
relevé creo que era jaja,7,describer,5,FALSE,NA,226
bunny triste,7,describer,1,FALSE,NA,227
persona triste rodillas casi llegando a el estómago,7,describer,1,FALSE,NA,228
looking down,7,describer,2,FALSE,NA,228
pleading,8,describer,1,FALSE,NA,229
submissive on their knees,8,describer,2,FALSE,NA,229
knees,8,describer,3,FALSE,NA,229
tiny taxi man,8,describer,1,FALSE,NA,230
todo bien,8,describer,2,TRUE,NA,230
help,7,matcher,3,TRUE,NA,230
lo dejó la novia,8,describer,1,FALSE,NA,231
bunny depresivo,8,describer,2,FALSE,NA,231
sí it is just funny,7,matcher,3,TRUE,NA,231
huh,7,matcher,4,TRUE,NA,231
conejito chill,8,describer,1,FALSE,NA,232
okay para mí es un bunny en el piso but not sad,8,describer,2,FALSE,NA,232
sacerdote,8,describer,1,FALSE,NA,233
eso era una bailarina dándolo todo real,7,matcher,2,FALSE,NA,233
homeless man,8,describer,1,FALSE,NA,234
hombre triste,8,describer,2,FALSE,NA,234
en el piso,8,describer,3,FALSE,NA,234
brazos arriba,8,describer,1,FALSE,NA,235
poofy ponytail,8,describer,2,FALSE,NA,235
bailarina en el piso Cristina edition,8,describer,3,FALSE,NA,235
para mí es yoga tú dirías que es ballet,8,describer,1,FALSE,NA,236
oh my god,7,matcher,2,TRUE,NA,236
hombre bailando tango,8,describer,1,FALSE,NA,237
crane kick Footloose,8,describer,2,FALSE,NA,237
begging,8,describer,1,FALSE,NA,238
knees bent,8,describer,2,FALSE,NA,238
no limbs,8,describer,1,FALSE,NA,239
crisálida,8,describer,2,FALSE,NA,239
cocoon,8,describer,3,FALSE,NA,239
rest in peace angelito,8,describer,1,FALSE,NA,240
en el cielo,8,describer,2,FALSE,NA,240
huh,7,matcher,3,TRUE,NA,240
flying,8,describer,4,FALSE,NA,240
triángulo cabeza,10,describer,1,FALSE,NA,241
cómo se ve,9,matcher,2,FALSE,NA,241
cuerpo como periquito,10,describer,3,FALSE,NA,241
like base flat,10,describer,4,FALSE,NA,241
cómo se ve,9,matcher,1,FALSE,NA,242
triángulo de lado izquierdo,10,describer,2,FALSE,NA,242
flat mermaid tail core,10,describer,3,FALSE,NA,242
qué parte,9,matcher,1,FALSE,NA,243
en la cabeza,9,matcher,2,FALSE,NA,243
o en los pies,9,matcher,3,FALSE,NA,243
triángulo flat,10,describer,4,FALSE,NA,243
flat bottom,10,describer,5,FALSE,NA,243
it has two triangle arms,10,describer,6,FALSE,NA,243
izquierda o derecha,9,matcher,1,FALSE,NA,244
un persona parada en un pie,10,describer,2,FALSE,NA,244
it is a new one,10,describer,3,FALSE,NA,244
dime el shape,9,matcher,4,FALSE,NA,244
persona parada en un pie yoga,10,describer,5,FALSE,NA,244
ya se cambió,10,describer,6,TRUE,NA,244
dime el shape y el vibe,9,matcher,1,FALSE,NA,245
persona rezando,10,describer,2,FALSE,NA,245
rombo core,10,describer,3,FALSE,NA,245
like tiene un pico rimando izquierda,10,describer,1,FALSE,NA,246
un pájaro caminando,10,describer,2,FALSE,NA,246
okay dime el vibe,9,matcher,3,FALSE,NA,246
más,9,matcher,4,TRUE,NA,246
una alita cuadrado,10,describer,5,FALSE,NA,246
un bebé,10,describer,1,FALSE,NA,247
vibe plus la ala,9,matcher,2,FALSE,NA,247
like a baby in a swaddle,10,describer,3,FALSE,NA,247
triángulo,10,describer,1,FALSE,NA,248
y una cabecita,10,describer,2,FALSE,NA,248
like hay un ángulo recto,10,describer,3,FALSE,NA,248
sorry,9,matcher,4,TRUE,NA,248
cuadrado core,10,describer,5,FALSE,NA,248
loca dime cómo se ve la base,9,matcher,1,FALSE,NA,249
persona sentada,10,describer,2,FALSE,NA,249
bunny,10,describer,1,FALSE,NA,250
angel,10,describer,1,FALSE,NA,251
es una mini base,10,describer,2,FALSE,NA,251
en ángulo,10,describer,3,FALSE,NA,251
tiene como un tray,9,matcher,1,FALSE,NA,252
like una persona aguantando un balde,10,describer,2,FALSE,NA,252
una monja,10,describer,3,FALSE,NA,252
vibes de un cono pero cuadrado,9,describer,1,FALSE,NA,253
tiene un triángulo a la derecha,9,describer,2,FALSE,NA,253
dime,10,matcher,1,TRUE,NA,254
es un diamond de Steven Universe,9,describer,2,FALSE,NA,254
tiene dos diamantes en el tope,9,describer,3,FALSE,NA,254
girl,10,matcher,4,TRUE,NA,254
Pacman mouth,9,describer,5,FALSE,NA,254
tiene los dos diamantes también,9,describer,1,FALSE,NA,255
Pacman mouth con las rodillas dobladas,9,describer,2,FALSE,NA,255
hello,10,matcher,3,TRUE,NA,255
es un bunny pero con la base más larga,9,describer,1,FALSE,NA,256
tiene las orejas,9,describer,2,FALSE,NA,256
persona escalando,9,describer,1,FALSE,NA,257
wípiti,10,matcher,2,TRUE,NA,257
tiene como las patitas arriba,9,describer,3,FALSE,NA,257
en el piso,9,describer,1,FALSE,NA,258
like con las piernas,10,matcher,2,FALSE,NA,258
pero pegada a la pared,9,describer,3,FALSE,NA,258
persona en el piso,9,describer,4,FALSE,NA,258
girl this is not working,10,matcher,5,TRUE,NA,258
y un pointy shoe,9,describer,1,FALSE,NA,259
tiene un pointy boob,9,describer,2,FALSE,NA,259
persona cuadrada,9,describer,3,FALSE,NA,259
tiene un pie en el piso,9,describer,1,FALSE,NA,260
la cola está en la derecha,9,describer,2,FALSE,NA,260
con el pico abierto y la cola,9,describer,3,FALSE,NA,260
tiene dos piernas,10,matcher,4,FALSE,NA,260
parece un gallo,9,describer,5,FALSE,NA,260
de pie,10,matcher,1,FALSE,NA,261
sí,9,describer,2,FALSE,NA,261
cabeza diamante,9,describer,3,FALSE,NA,261
está aguantando la hostia,10,matcher,4,FALSE,NA,261
está dando algo,9,describer,5,FALSE,NA,261
this is a hard game,10,matcher,6,TRUE,NA,261
parece un sacerdote,9,describer,7,FALSE,NA,261
manos abiertas,9,describer,1,FALSE,NA,262
está a punto de abrazar,9,describer,2,FALSE,NA,262
me estaba riendo,9,describer,3,TRUE,NA,262
parece un ángel,9,describer,4,FALSE,NA,262
loca deja de suspirar,10,matcher,5,TRUE,NA,262
biblically accurate,10,matcher,6,FALSE,NA,262
tú escribes lento just kidding just kidding,10,matcher,1,TRUE,NA,263
qué crítico,10,matcher,2,TRUE,NA,263
bebé con un Pamper lleno,9,describer,3,FALSE,NA,263
bunny con un ángulo de noventa grados,9,describer,1,FALSE,NA,264
en la base,9,describer,2,FALSE,NA,264
rodillas flat base,10,describer,1,FALSE,NA,265
hostia en mano,10,describer,2,FALSE,NA,265
espalda triángulo,10,describer,3,FALSE,NA,265
izquierda,10,describer,1,FALSE,NA,266
pie triángulo,10,describer,2,FALSE,NA,266
cuántas,9,matcher,3,FALSE,NA,266
pie atrás,10,describer,4,FALSE,NA,266
y qué más,9,matcher,5,FALSE,NA,266
triángulo arms,10,describer,6,FALSE,NA,266
kinda flat base,10,describer,7,FALSE,NA,266
diamante cabeza,10,describer,1,FALSE,NA,267
izquierda,10,describer,2,FALSE,NA,267
abajo y arriba,10,describer,3,FALSE,NA,267
dos ángulo de noventa,10,describer,4,FALSE,NA,267
mirando a la izquierda,10,describer,1,FALSE,NA,268
qué,9,matcher,2,TRUE,NA,268
abrazo,10,describer,3,FALSE,NA,268
baje rectángulo,10,describer,4,FALSE,NA,268
espalda pared,10,describer,1,FALSE,NA,269
bebé Pamper lleno,10,describer,1,FALSE,NA,270
no te rías,10,describer,2,TRUE,NA,270
cabeza square,10,describer,1,FALSE,NA,271
articula bien,9,matcher,2,TRUE,NA,271
izquierda ángulo noventa,10,describer,3,FALSE,NA,271
conejo espalda pared,10,describer,4,FALSE,NA,271
aguantando algo,10,describer,1,FALSE,NA,272
persona weak knees,10,describer,2,FALSE,NA,272
sorry too late,9,matcher,3,TRUE,NA,272
gallina,10,describer,1,FALSE,NA,273
it is taking a step,10,describer,1,FALSE,NA,274
pico mirando a el piso,10,describer,2,FALSE,NA,274
ala square,10,describer,3,FALSE,NA,274
pájaro caminando en dos patas,10,describer,4,FALSE,NA,274
rogando,10,describer,1,FALSE,NA,275
María Magdalena core,10,describer,2,FALSE,NA,275
girl,10,describer,3,TRUE,NA,275
persona abrazo,10,describer,4,FALSE,NA,275
persona ofreciendo comida,10,describer,1,FALSE,NA,276
flat base,10,describer,2,FALSE,NA,276
diamond head,10,describer,3,FALSE,NA,276
comida mira a izquierda,10,describer,4,FALSE,NA,276
cómo se ve la cabeza,9,matcher,5,FALSE,NA,276
diamond head,10,describer,6,FALSE,NA,276
Pacman,9,describer,1,FALSE,NA,277
pero sin weak knees,9,describer,2,FALSE,NA,277
dos cabezas diamante,9,describer,3,FALSE,NA,277
oops,9,describer,1,TRUE,NA,278
la base es un triángulo y como flat,9,describer,2,FALSE,NA,278
pero rotado,9,describer,3,FALSE,NA,278
en la cabeza hay un diamante,9,describer,4,FALSE,NA,278
y un triángulo noventa grados,9,describer,5,FALSE,NA,278
tiene una cabeza diamante,9,describer,1,FALSE,NA,279
y,10,matcher,2,FALSE,NA,279
persona con un pointy boob,9,describer,3,FALSE,NA,279
está mirando a la derecha,9,describer,4,FALSE,NA,279
y un small pointy shoe,9,describer,5,FALSE,NA,279
se está cayendo,9,describer,1,FALSE,NA,280
girl stop,10,matcher,2,TRUE,NA,280
mirando a la izquierda,9,describer,3,FALSE,NA,280
esta persona esta escalando algo,9,describer,4,FALSE,NA,280
nadie parece que escala algo,10,matcher,1,FALSE,NA,281
está rezando quizás,9,describer,2,FALSE,NA,281
las rodillas le fallan,9,describer,3,FALSE,NA,281
parado,9,describer,1,FALSE,NA,282
está giving hacia la izquierda,9,describer,2,FALSE,NA,282
de rodillas,10,matcher,3,FALSE,NA,282
sacerdote,9,describer,4,FALSE,NA,282
el pan de cristo,9,describer,5,FALSE,NA,282
gallo,9,describer,1,FALSE,NA,283
gallina,9,describer,2,FALSE,NA,283
me duermo avanza,10,matcher,1,TRUE,NA,284
bunny pero la base le falta un triángulo,9,describer,2,FALSE,NA,284
tiene las dos orejas,9,describer,3,FALSE,NA,284
persona dormida en la pared,9,describer,1,FALSE,NA,285
conejo,9,describer,1,FALSE,NA,286
noventa grados,9,describer,2,FALSE,NA,286
persona dando abrazo,9,describer,1,FALSE,NA,287
muy grande,9,describer,2,FALSE,NA,287
yes or yes,10,matcher,1,FALSE,NA,288
bebé con el Pamper lleno,9,describer,2,FALSE,NA,288
de rodillas,10,describer,1,FALSE,NA,289
mirando derecha,10,describer,2,FALSE,NA,289
brazo triangle,10,describer,3,FALSE,NA,289
espalda pared,10,describer,1,FALSE,NA,290
dímelo rápido,9,matcher,2,TRUE,NA,290
standing,10,describer,1,FALSE,NA,291
parado,9,matcher,2,TRUE,NA,291
sacerdote,10,describer,3,FALSE,NA,291
amen,10,describer,4,FALSE,NA,291
amreb,10,describer,5,TRUE,NA,291
tes,10,describer,1,TRUE,NA,292
pointy boob,9,matcher,2,FALSE,NA,292
small feet,10,describer,3,FALSE,NA,292
pointy titty,10,describer,4,FALSE,NA,292
escribe bien,9,matcher,5,TRUE,NA,292
no,10,describer,1,FALSE,NA,293
abrazo,9,matcher,2,FALSE,NA,293
ángulo,10,describer,3,FALSE,NA,293
brazo a el aire,10,describer,4,FALSE,NA,293
bebé,10,describer,1,FALSE,NA,294
bunny espalda pared,10,describer,1,FALSE,NA,295
bunny missing triangle at bottom,10,describer,1,FALSE,NA,296
gallo,9,matcher,1,FALSE,NA,297
pasaron caminando,10,describer,2,FALSE,NA,297
dos piernas,10,describer,3,FALSE,NA,297
gallo,10,describer,1,FALSE,NA,298
weak knees,10,describer,1,FALSE,NA,299
de rodillas mirando derecha,10,describer,1,FALSE,NA,300
carga la hostia,10,describer,2,FALSE,NA,300
parece un tipo arrodillado,12,describer,1,FALSE,NA,301
tiene una pierna arriba y otra abajo,12,describer,1,FALSE,NA,302
como pateando,12,describer,2,FALSE,NA,302
okay,11,matcher,3,TRUE,NA,302
y la cabeza está in his back,12,describer,4,FALSE,NA,302
su cuerpo está collected y solo se le ve pointy sides en la parte derecha,12,describer,1,FALSE,NA,303
la parte izquierda es plana,12,describer,2,FALSE,NA,303
con la cabeza de diamond,11,matcher,3,FALSE,NA,303
pointy,12,describer,4,FALSE,NA,303
it is a girl con un moño,12,describer,1,FALSE,NA,304
sentada en el piso,12,describer,2,FALSE,NA,304
con las manos como en alabanza,12,describer,3,FALSE,NA,304
como conejo,11,matcher,4,FALSE,NA,304
hacia el frente,12,describer,5,FALSE,NA,304
una persona rezando arrodillada,12,describer,1,FALSE,NA,305
pero se le ven las piernitas por atrás,12,describer,2,FALSE,NA,305
y las manos elevadas,12,describer,3,FALSE,NA,305
mid high,12,describer,4,FALSE,NA,305
como en ofrenda,12,describer,5,FALSE,NA,305
una persona diciendo what,12,describer,1,FALSE,NA,306
una persona leyendo de fondillo,12,describer,1,FALSE,NA,307
tiene las rodillas un poco recogidas,12,describer,2,FALSE,NA,307
y la cabeza baja,12,describer,3,FALSE,NA,307
la de la cabeza de conejo,11,matcher,4,FALSE,NA,307
no cabeza cuadrada,12,describer,5,FALSE,NA,307
pero no se le ven los brazos,12,describer,6,FALSE,NA,307
está de pie,12,describer,1,FALSE,NA,308
con la ofrenda,11,matcher,2,FALSE,NA,308
y tiene las manos hacia el frente,12,describer,3,FALSE,NA,308
okay parece un graduando,12,describer,4,FALSE,NA,308
sí,12,describer,5,FALSE,NA,308
sí,12,describer,1,FALSE,NA,309
cabeza cuadrada,11,matcher,2,FALSE,NA,309
cabeza hacia atrás,12,describer,3,FALSE,NA,309
el otro arriba,12,describer,4,FALSE,NA,309
un brazo en el piso,12,describer,5,FALSE,NA,309
cobra pose,12,describer,6,FALSE,NA,309
las manos extendidas,11,matcher,1,FALSE,NA,310
manos en ofrenda,12,describer,2,FALSE,NA,310
pero not there yet,12,describer,3,FALSE,NA,310
una persona on its way a arrodillarse,12,describer,4,FALSE,NA,310
manos estiradas,12,describer,1,FALSE,NA,311
back kick,12,describer,2,FALSE,NA,311
y la pierna hacia atrás,12,describer,3,FALSE,NA,311
pero,12,describer,1,FALSE,NA,312
bunny ears,12,describer,2,FALSE,NA,312
manos estiradas,11,describer,1,FALSE,NA,313
back kick,11,describer,2,FALSE,NA,313
ofrenda caminando,11,describer,1,FALSE,NA,314
cabeza como un diamante,11,describer,2,FALSE,NA,314
cabeza cuadrada extendida,11,describer,1,FALSE,NA,315
todas parecen eso,12,matcher,2,FALSE,NA,315
está como con las piernas estiradas,11,describer,3,FALSE,NA,315
parece una escultura abstracta,11,describer,4,FALSE,NA,315
tipo sentado de rodillas,11,describer,1,FALSE,NA,316
con ofrenda,11,describer,2,FALSE,NA,316
cabeza diamante,11,describer,3,FALSE,NA,316
un tipo pateando hacia adelante con la cabeza rectangular hacia atrás,11,describer,1,FALSE,NA,317
con ofrenda,11,describer,1,FALSE,NA,318
sacerdote con rodillas flexionadas,11,describer,2,FALSE,NA,318
parece de élite,11,describer,1,FALSE,NA,319
cabeza rectangular,11,describer,2,FALSE,NA,319
dude cool sentado con las piernas cruzadas,11,describer,3,FALSE,NA,319
más,12,matcher,4,TRUE,NA,319
parece que está sentada,11,describer,1,FALSE,NA,320
persona con cabeza diamante no se le ven las piernas ni las manos,11,describer,2,FALSE,NA,320
bunny ears,11,describer,1,FALSE,NA,321
lo otro es como si su cuerpo fuera un cuadrado,11,describer,1,FALSE,NA,322
más,12,matcher,2,TRUE,NA,322
solo se le ve la mano derecha y pierna derecha,11,describer,3,FALSE,NA,322
cabeza diamante,11,describer,4,FALSE,NA,322
tipo diciendo what the fuck,11,describer,1,FALSE,NA,323
persona con las manos elevadas en alabanza,11,describer,1,FALSE,NA,324
a la izquierda se le extiende una pierna,11,describer,2,FALSE,NA,324
cabeza diamante,11,describer,3,FALSE,NA,324
persona midway a arrodillarse,12,describer,1,FALSE,NA,325
más,11,matcher,1,TRUE,NA,326
cabeza diamante,12,describer,2,FALSE,NA,326
lado izquierdo pointy,12,describer,3,FALSE,NA,326
lado derecho liso,12,describer,4,FALSE,NA,326
con la cabeza para atrás,12,describer,1,FALSE,NA,327
pateando una bola,12,describer,2,FALSE,NA,327
cuadrada,12,describer,1,FALSE,NA,328
I mean,12,describer,2,TRUE,NA,328
se le ven los pies atrás,12,describer,3,FALSE,NA,328
cabeza triangular,12,describer,4,FALSE,NA,328
persona arrodillada dando ofrenda,12,describer,5,FALSE,NA,328
ese,12,describer,1,FALSE,NA,329
what the fuck,12,describer,2,FALSE,NA,329
bunny ears,12,describer,1,FALSE,NA,330
ears,12,describer,2,FALSE,NA,330
y arriba tiene un cuadrado y un triángulo,12,describer,1,FALSE,NA,331
más,11,matcher,2,TRUE,NA,331
triangular face,12,describer,3,FALSE,NA,331
más,11,matcher,4,TRUE,NA,331
parece una rata con un lazo,12,describer,5,FALSE,NA,331
back kick,12,describer,1,FALSE,NA,332
cuadrada,12,describer,1,FALSE,NA,333
