id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH8Y20843NW5KTMCAZG054NH,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:27.94045814Z,"[{""text"":""3"",""sender"":{""id"":""01JH8XWKG5TM0PHFN1M5PJJA5Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:28:27.727019771Z,true,2025-01-10T20:28:32.796748547Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:28:17.473854486Z,true,2025-01-10T20:28:32.77765173Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:27.94045814Z,18,2025-01-10T20:21:27.94045814Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:28:17.473854486Z,65,2025-01-10T20:21:27.94045814Z,1,2025-01-10T20:21:27.94045814Z,4,2025-01-10T20:21:27.94045814Z,/tangrams/197_331.png,2025-01-10T20:28:32.796748547Z,/tangrams/197_331.png,2025-01-10T20:28:29.638880311Z,2,2025-01-10T20:21:28.765634128Z,true,2025-01-10T20:28:17.4228632Z,"[""/tangrams/8_113.png"",""/tangrams/283_336.png"",""/tangrams/197_331.png"",""/tangrams/229_340.png""]",2025-01-10T20:21:27.94045814Z,/tangrams/197_331.png,2025-01-10T20:21:27.94045814Z,3,2025-01-10T20:21:27.94045814Z,18,2025-01-10T20:21:27.94045814Z
01JH8X8AY4BYNBEPBW7W219GT7,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:26.916499653Z,"[{""text"":""top right"",""sender"":{""id"":""01JH8WNH3TYFQ42B68MF61DJQB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:11:09.506142085Z,false,2025-01-10T20:11:44.782218524Z,01JH8WNH3TYFQ42B68MF61DJQB,2025-01-10T20:10:41.665617255Z,true,2025-01-10T20:11:44.774139688Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:26.916499653Z,3,2025-01-10T20:07:26.916499653Z,01JH8WVSDWTTRQ3WY4XGWD2GXP,2025-01-10T20:10:41.665617255Z,65,2025-01-10T20:07:26.916499653Z,0,2025-01-10T20:07:26.916499653Z,4,2025-01-10T20:07:26.916499653Z,,2025-01-10T20:11:44.782218524Z,,2025-01-10T20:10:41.665617255Z,2,2025-01-10T20:07:26.993092826Z,true,2025-01-10T20:10:41.638838674Z,"[""/tangrams/140_148.png"",""/tangrams/180_73.png"",""/tangrams/260_297.png"",""/tangrams/0_326.png""]",2025-01-10T20:07:26.916499653Z,/tangrams/260_297.png,2025-01-10T20:07:26.916499653Z,4,2025-01-10T20:07:26.916499653Z,3,2025-01-10T20:07:26.916499653Z
01JH8XKKBFJPK1D4MR3SACZD5P,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:13:35.983138408Z,,,,,,,false,2025-01-10T20:13:35.983138408Z,01JH8W4FC0G69RAQYXQ8RMGYWE,2025-01-10T20:13:35.983138408Z,27,2025-01-10T20:13:35.983138408Z,,,65,2025-01-10T20:13:35.983138408Z,1,2025-01-10T20:13:35.983138408Z,4,2025-01-10T20:13:35.983138408Z,,,,,2,2025-01-10T20:13:36.877815961Z,false,2025-01-10T20:13:35.983138408Z,"[""/tangrams/2_23.png"",""/tangrams/105_441.png"",""/tangrams/167_250.png"",""/tangrams/171_81.png""]",2025-01-10T20:13:35.983138408Z,/tangrams/2_23.png,2025-01-10T20:13:35.983138408Z,12,2025-01-10T20:13:35.983138408Z,27,2025-01-10T20:13:35.983138408Z
01JH8XDMK41G99H97VQ0DP55NY,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.645015533Z,"[{""text"":""looks like a capital 'm' ontop of a square 'n'"",""sender"":{""id"":""01JH8X4Q8403S3Z04H840P3D7C"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:11:55.922952983Z,true,2025-01-10T20:12:19.030880168Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:11:32.218678165Z,true,2025-01-10T20:12:19.022479102Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.645015533Z,2,2025-01-10T20:10:20.645015533Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:11:32.218678165Z,65,2025-01-10T20:10:20.645015533Z,0,2025-01-10T20:10:20.645015533Z,4,2025-01-10T20:10:20.645015533Z,/tangrams/38_226.png,2025-01-10T20:12:19.030880168Z,/tangrams/38_226.png,2025-01-10T20:12:15.901531955Z,2,2025-01-10T20:10:20.990209737Z,true,2025-01-10T20:11:32.192761372Z,"[""/tangrams/38_226.png"",""/tangrams/138_67.png"",""/tangrams/138_226.png"",""/tangrams/38_67.png""]",2025-01-10T20:10:20.645015533Z,/tangrams/38_226.png,2025-01-10T20:10:20.645015533Z,3,2025-01-10T20:10:20.645015533Z,2,2025-01-10T20:10:20.645015533Z
01JH8XDMMYG8YVECBDFCDHVK44,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.702480083Z,"[{""text"":""has upright rectangle on the bottom and two upright rectangles on the top"",""sender"":{""id"":""01JH8X4Q8403S3Z04H840P3D7C"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:19:35.987800798Z,false,2025-01-10T20:20:05.802860507Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:19:02.612054721Z,true,2025-01-10T20:20:05.7918226Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.702480083Z,12,2025-01-10T20:10:20.702480083Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:19:02.612054721Z,65,2025-01-10T20:10:20.702480083Z,0,2025-01-10T20:10:20.702480083Z,4,2025-01-10T20:10:20.702480083Z,,2025-01-10T20:20:05.802860507Z,,2025-01-10T20:19:02.612054721Z,2,2025-01-10T20:10:21.190944084Z,true,2025-01-10T20:19:02.573896785Z,"[""/tangrams/144_42.png"",""/tangrams/138_42.png"",""/tangrams/138_226.png"",""/tangrams/144_226.png""]",2025-01-10T20:10:20.702480083Z,/tangrams/144_42.png,2025-01-10T20:10:20.702480083Z,13,2025-01-10T20:10:20.702480083Z,12,2025-01-10T20:10:20.702480083Z
01JH8XKK958TD2WXB3N3WHQC2D,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:13:35.909613098Z,"[{""text"":""Why didn't you make a guess"",""sender"":{""id"":""01JH8XGR72J2B6AGE79ABX39WH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""angle facing upward"",""sender"":{""id"":""01JH8WQ3PCPJZ6JZ536VHGT2H3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:24:30.778736286Z,true,2025-01-10T20:24:43.310310462Z,01JH8WQ3PCPJZ6JZ536VHGT2H3,2025-01-10T20:24:01.061156633Z,true,2025-01-10T20:24:43.29594615Z,01JH8W4FC0G69RAQYXQ8RMGYWE,2025-01-10T20:13:35.909613098Z,11,2025-01-10T20:13:35.909613098Z,01JH8XGR72J2B6AGE79ABX39WH,2025-01-10T20:24:01.061156633Z,65,2025-01-10T20:13:35.909613098Z,0,2025-01-10T20:13:35.909613098Z,4,2025-01-10T20:13:35.909613098Z,/tangrams/2_441.png,2025-01-10T20:24:43.310310462Z,/tangrams/2_441.png,2025-01-10T20:24:40.160001731Z,2,2025-01-10T20:13:36.488065743Z,true,2025-01-10T20:24:01.014871845Z,"[""/tangrams/171_81.png"",""/tangrams/2_441.png"",""/tangrams/105_23.png"",""/tangrams/167_250.png""]",2025-01-10T20:13:35.909613098Z,/tangrams/2_441.png,2025-01-10T20:13:35.909613098Z,12,2025-01-10T20:13:35.909613098Z,11,2025-01-10T20:13:35.909613098Z
01JH8Y20BZBZWCQ11BH0TQXKDH,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:28.06303183Z,"[{""text"":""4"",""sender"":{""id"":""01JH8XWKG5TM0PHFN1M5PJJA5Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:36:54.336281447Z,true,2025-01-10T20:36:59.303644694Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:36:45.056022619Z,true,2025-01-10T20:36:59.286008412Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:28.06303183Z,48,2025-01-10T20:21:28.06303183Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:36:45.056022619Z,65,2025-01-10T20:21:28.06303183Z,3,2025-01-10T20:21:28.06303183Z,4,2025-01-10T20:21:28.06303183Z,/tangrams/411_61.png,2025-01-10T20:36:59.303644694Z,/tangrams/411_61.png,2025-01-10T20:36:56.10073271Z,2,2025-01-10T20:21:29.803163979Z,true,2025-01-10T20:36:44.989419515Z,"[""/tangrams/437_368.png"",""/tangrams/366_44.png"",""/tangrams/409_251.png"",""/tangrams/411_61.png""]",2025-01-10T20:21:28.06303183Z,/tangrams/411_61.png,2025-01-10T20:21:28.06303183Z,1,2025-01-10T20:21:28.06303183Z,48,2025-01-10T20:21:28.06303183Z
01JH8WYP9SD2PDMVR20C716N0V,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:02:10.873329247Z,"[{""text"":""X"",""sender"":{""id"":""01JH8WPRNS4JRD0P221J2TRZFA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:20:23.779544965Z,true,2025-01-10T20:20:29.55450328Z,01JH8WPRNS4JRD0P221J2TRZFA,2025-01-10T20:20:18.083674164Z,true,2025-01-10T20:20:29.542674103Z,01JH8W4NN2MQK62HEARTH2913J,2025-01-10T20:02:10.873329247Z,55,2025-01-10T20:02:10.873329247Z,01JH8WS6CDX5XM5HYAA6E9CGV0,2025-01-10T20:20:18.083674164Z,65,2025-01-10T20:02:10.873329247Z,3,2025-01-10T20:02:10.873329247Z,4,2025-01-10T20:02:10.873329247Z,/tangrams/107_325.png,2025-01-10T20:20:29.55450328Z,/tangrams/107_325.png,2025-01-10T20:20:26.414653469Z,2,2025-01-10T20:02:11.594040621Z,true,2025-01-10T20:20:18.04311241Z,"[""/tangrams/107_325.png"",""/tangrams/43_18.png"",""/tangrams/193_424.png"",""/tangrams/101_183.png""]",2025-01-10T20:02:10.873329247Z,/tangrams/107_325.png,2025-01-10T20:02:10.873329247Z,8,2025-01-10T20:02:10.873329247Z,55,2025-01-10T20:02:10.873329247Z
01JH8X32XETSY56XSRZNGZ00D1,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:04:34.862205858Z,"[{""text"":""house on top"",""sender"":{""id"":""01JH8WTBWPGGMZMTXPEP2X4MH4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:36:20.390622906Z,true,2025-01-10T20:36:28.246210517Z,01JH8WTBWPGGMZMTXPEP2X4MH4,2025-01-10T20:36:10.277039971Z,true,2025-01-10T20:36:28.228541383Z,01JH8W4NN4FR3VRQWN91H3DDHQ,2025-01-10T20:04:34.862205858Z,54,2025-01-10T20:04:34.862205858Z,01JH8WP11M7TGHV3X5NKDXVBXW,2025-01-10T20:36:10.277039971Z,65,2025-01-10T20:04:34.862205858Z,3,2025-01-10T20:04:34.862205858Z,4,2025-01-10T20:04:34.862205858Z,/tangrams/447_459.png,2025-01-10T20:36:28.246210517Z,/tangrams/447_459.png,2025-01-10T20:36:24.978694179Z,2,2025-01-10T20:04:35.733875187Z,true,2025-01-10T20:36:10.211458805Z,"[""/tangrams/32_424.png"",""/tangrams/301_383.png"",""/tangrams/331_431.png"",""/tangrams/447_459.png""]",2025-01-10T20:04:34.862205858Z,/tangrams/447_459.png,2025-01-10T20:04:34.862205858Z,7,2025-01-10T20:04:34.862205858Z,54,2025-01-10T20:04:34.862205858Z
01JH8X710908YDF8XK3DGQFKVM,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.977376839Z,,,,,,,false,2025-01-10T20:06:43.977376839Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.977376839Z,59,2025-01-10T20:06:43.977376839Z,,,65,2025-01-10T20:06:43.977376839Z,3,2025-01-10T20:06:43.977376839Z,4,2025-01-10T20:06:43.977376839Z,,,,,2,2025-01-10T20:06:44.962475778Z,false,2025-01-10T20:06:43.977376839Z,"[""/tangrams/118_405.png"",""/tangrams/118_74.png"",""/tangrams/178_74.png"",""/tangrams/178_405.png""]",2025-01-10T20:06:43.977376839Z,/tangrams/178_74.png,2025-01-10T20:06:43.977376839Z,12,2025-01-10T20:06:43.977376839Z,59,2025-01-10T20:06:43.977376839Z
01JH8X8ARV8K9404PQTN1MZ4SY,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:26.747929911Z,,,,,,,false,2025-01-10T20:07:26.747929911Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:26.747929911Z,35,2025-01-10T20:07:26.747929911Z,,,65,2025-01-10T20:07:26.747929911Z,2,2025-01-10T20:07:26.747929911Z,4,2025-01-10T20:07:26.747929911Z,,,,,2,2025-01-10T20:07:27.571615238Z,false,2025-01-10T20:07:26.747929911Z,"[""/tangrams/219_343.png"",""/tangrams/370_143.png"",""/tangrams/253_448.png"",""/tangrams/43_394.png""]",2025-01-10T20:07:26.747929911Z,/tangrams/253_448.png,2025-01-10T20:07:26.747929911Z,4,2025-01-10T20:07:26.747929911Z,35,2025-01-10T20:07:26.747929911Z
01JH8X8ATAMWRP7NGKAN7MBNYP,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:26.794822536Z,,,,,,,false,2025-01-10T20:07:26.794822536Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:26.794822536Z,58,2025-01-10T20:07:26.794822536Z,,,65,2025-01-10T20:07:26.794822536Z,3,2025-01-10T20:07:26.794822536Z,4,2025-01-10T20:07:26.794822536Z,,,,,2,2025-01-10T20:07:27.958131794Z,false,2025-01-10T20:07:26.794822536Z,"[""/tangrams/108_48.png"",""/tangrams/6_416.png"",""/tangrams/0_326.png"",""/tangrams/260_297.png""]",2025-01-10T20:07:26.794822536Z,/tangrams/260_297.png,2025-01-10T20:07:26.794822536Z,11,2025-01-10T20:07:26.794822536Z,58,2025-01-10T20:07:26.794822536Z
01JH8XDMNVTJ5R01NQ05Z00PXX,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.731585844Z,"[{""text"":""u on top bird fountin below"",""sender"":{""id"":""01JH8WYH4EQJSWTJTB1WR0FRVK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:35:13.702414562Z,true,2025-01-10T20:35:21.087631918Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:34:54.776624209Z,true,2025-01-10T20:35:21.070077749Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.731585844Z,45,2025-01-10T20:10:20.731585844Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:34:54.776624209Z,65,2025-01-10T20:10:20.731585844Z,2,2025-01-10T20:10:20.731585844Z,4,2025-01-10T20:10:20.731585844Z,/tangrams/144_42.png,2025-01-10T20:35:21.087631918Z,/tangrams/144_42.png,2025-01-10T20:35:17.878877589Z,2,2025-01-10T20:10:21.88731548Z,true,2025-01-10T20:34:54.712477294Z,"[""/tangrams/144_226.png"",""/tangrams/38_42.png"",""/tangrams/38_226.png"",""/tangrams/144_42.png""]",2025-01-10T20:10:20.731585844Z,/tangrams/144_42.png,2025-01-10T20:10:20.731585844Z,14,2025-01-10T20:10:20.731585844Z,45,2025-01-10T20:10:20.731585844Z
01JH8XDMQCESKVGE3HCJVMW814,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.780391573Z,"[{""text"":""yoga on top one leg bottom"",""sender"":{""id"":""01JH8WYH4EQJSWTJTB1WR0FRVK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:33:15.162691685Z,true,2025-01-10T20:33:21.722039546Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:33:02.330139724Z,true,2025-01-10T20:33:21.702224659Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.780391573Z,39,2025-01-10T20:10:20.780391573Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:33:02.330139724Z,65,2025-01-10T20:10:20.780391573Z,2,2025-01-10T20:10:20.780391573Z,4,2025-01-10T20:10:20.780391573Z,/tangrams/144_206.png,2025-01-10T20:33:21.722039546Z,/tangrams/144_206.png,2025-01-10T20:33:18.508430739Z,2,2025-01-10T20:10:21.739094683Z,true,2025-01-10T20:33:02.265676383Z,"[""/tangrams/255_206.png"",""/tangrams/144_226.png"",""/tangrams/255_226.png"",""/tangrams/144_206.png""]",2025-01-10T20:10:20.780391573Z,/tangrams/144_206.png,2025-01-10T20:10:20.780391573Z,8,2025-01-10T20:10:20.780391573Z,39,2025-01-10T20:10:20.780391573Z
01JH8Y2098SY5FDGQ7GMTS5207,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:27.976484099Z,"[{""text"":""2"",""sender"":{""id"":""01JH8X6CJ08XEA4KEY9VRWSNSQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""WHAT image?"",""sender"":{""id"":""01JH8XWKG5TM0PHFN1M5PJJA5Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:27:09.79888433Z,true,2025-01-10T20:27:14.109865373Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:26:54.5727781Z,true,2025-01-10T20:27:14.09561726Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:27.976484099Z,13,2025-01-10T20:21:27.976484099Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:26:54.5727781Z,65,2025-01-10T20:21:27.976484099Z,0,2025-01-10T20:21:27.976484099Z,4,2025-01-10T20:21:27.976484099Z,/tangrams/8_113.png,2025-01-10T20:27:14.109865373Z,/tangrams/8_113.png,2025-01-10T20:27:10.941444802Z,2,2025-01-10T20:21:28.582124984Z,true,2025-01-10T20:26:54.518826317Z,"[""/tangrams/71_211.png"",""/tangrams/59_39.png"",""/tangrams/8_113.png"",""/tangrams/409_251.png""]",2025-01-10T20:21:27.976484099Z,/tangrams/8_113.png,2025-01-10T20:21:27.976484099Z,14,2025-01-10T20:21:27.976484099Z,13,2025-01-10T20:21:27.976484099Z
01JH8WYP9F2NAVZJRFS6J64R3X,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:02:10.863916766Z,"[{""text"":""cat with triangles for feetsies"",""sender"":{""id"":""01JH8WS6CDX5XM5HYAA6E9CGV0"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:18:50.956164491Z,true,2025-01-10T20:18:56.662081764Z,01JH8WS6CDX5XM5HYAA6E9CGV0,2025-01-10T20:18:42.020658026Z,true,2025-01-10T20:18:56.649726823Z,01JH8W4NN2MQK62HEARTH2913J,2025-01-10T20:02:10.863916766Z,48,2025-01-10T20:02:10.863916766Z,01JH8WPRNS4JRD0P221J2TRZFA,2025-01-10T20:18:42.020658026Z,65,2025-01-10T20:02:10.863916766Z,3,2025-01-10T20:02:10.863916766Z,4,2025-01-10T20:02:10.863916766Z,/tangrams/193_424.png,2025-01-10T20:18:56.662081764Z,/tangrams/193_424.png,2025-01-10T20:18:53.538357775Z,2,2025-01-10T20:02:11.495379285Z,true,2025-01-10T20:18:41.985391223Z,"[""/tangrams/101_18.png"",""/tangrams/43_325.png"",""/tangrams/193_424.png"",""/tangrams/107_183.png""]",2025-01-10T20:02:10.863916766Z,/tangrams/193_424.png,2025-01-10T20:02:10.863916766Z,1,2025-01-10T20:02:10.863916766Z,48,2025-01-10T20:02:10.863916766Z
01JH8X0NYE3SRCANEKEWHAJM4Z,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:03:16.046850464Z,"[{""text"":""small triangle left, assymetrical right"",""sender"":{""id"":""01JH8WX3MB40W9NS2S38AE9V20"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:24:43.367943844Z,true,2025-01-10T20:24:50.424192106Z,01JH8WX3MB40W9NS2S38AE9V20,2025-01-10T20:24:29.976562028Z,true,2025-01-10T20:24:50.410861552Z,01JH8W4NN2MQK62HEAS7B81WAA,2025-01-10T20:03:16.046850464Z,36,2025-01-10T20:03:16.046850464Z,01JH8WTWRY8SDZA9SGV7BEMG24,2025-01-10T20:24:29.976562028Z,65,2025-01-10T20:03:16.046850464Z,2,2025-01-10T20:03:16.046850464Z,4,2025-01-10T20:03:16.046850464Z,/tangrams/454_136.png,2025-01-10T20:24:50.424192106Z,/tangrams/454_136.png,2025-01-10T20:24:47.242677593Z,2,2025-01-10T20:03:16.580928378Z,true,2025-01-10T20:24:29.929140064Z,"[""/tangrams/454_131.png"",""/tangrams/454_136.png"",""/tangrams/281_136.png"",""/tangrams/281_131.png""]",2025-01-10T20:03:16.046850464Z,/tangrams/454_136.png,2025-01-10T20:03:16.046850464Z,5,2025-01-10T20:03:16.046850464Z,36,2025-01-10T20:03:16.046850464Z
01JH8YNEHKBN7B4B89930NAQKP,01JH8X9NWN8P5ATD610V90J8DB,2025-01-10T20:32:05.171677127Z,"[{""text"":""It looks like a cat head with a square corner cut out on the left side"",""sender"":{""id"":""01JH8YFF2W3SWFC5SPNNWN74MK"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:34:53.880267615Z,true,2025-01-10T20:35:19.894535623Z,01JH8YFF2W3SWFC5SPNNWN74MK,2025-01-10T20:34:27.644110653Z,true,2025-01-10T20:35:19.877152727Z,01JH8X9NXEH44B0QFWNV12FM33,2025-01-10T20:32:05.171677127Z,2,2025-01-10T20:32:05.171677127Z,01JH8XZ95K9GSSCBP9GQ2JCG32,2025-01-10T20:34:27.644110653Z,65,2025-01-10T20:32:05.171677127Z,0,2025-01-10T20:32:05.171677127Z,4,2025-01-10T20:32:05.171677127Z,/tangrams/96_130.png,2025-01-10T20:35:19.894535623Z,/tangrams/96_130.png,2025-01-10T20:35:16.704532802Z,2,2025-01-10T20:32:05.959007106Z,true,2025-01-10T20:34:27.582736469Z,"[""/tangrams/179_103.png"",""/tangrams/398_177.png"",""/tangrams/110_301.png"",""/tangrams/96_130.png""]",2025-01-10T20:32:05.171677127Z,/tangrams/96_130.png,2025-01-10T20:32:05.171677127Z,3,2025-01-10T20:32:05.171677127Z,2,2025-01-10T20:32:05.171677127Z
01JH8X70XY65EFGCY78C0A2TWC,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.902391574Z,,,,,,,false,2025-01-10T20:06:43.902391574Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.902391574Z,41,2025-01-10T20:06:43.902391574Z,,,65,2025-01-10T20:06:43.902391574Z,2,2025-01-10T20:06:43.902391574Z,4,2025-01-10T20:06:43.902391574Z,,,,,2,2025-01-10T20:06:44.664171354Z,false,2025-01-10T20:06:43.902391574Z,"[""/tangrams/118_358.png"",""/tangrams/406_405.png"",""/tangrams/118_405.png"",""/tangrams/406_358.png""]",2025-01-10T20:06:43.902391574Z,/tangrams/406_358.png,2025-01-10T20:06:43.902391574Z,10,2025-01-10T20:06:43.902391574Z,41,2025-01-10T20:06:43.902391574Z
01JH8X8AT49F4RBW7DH8SYH8G9,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:26.788639542Z,,,,,,,false,2025-01-10T20:07:26.788639542Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:26.788639542Z,33,2025-01-10T20:07:26.788639542Z,,,65,2025-01-10T20:07:26.788639542Z,2,2025-01-10T20:07:26.788639542Z,4,2025-01-10T20:07:26.788639542Z,,,,,2,2025-01-10T20:07:27.535996573Z,false,2025-01-10T20:07:26.788639542Z,"[""/tangrams/108_48.png"",""/tangrams/253_448.png"",""/tangrams/6_416.png"",""/tangrams/219_343.png""]",2025-01-10T20:07:26.788639542Z,/tangrams/219_343.png,2025-01-10T20:07:26.788639542Z,2,2025-01-10T20:07:26.788639542Z,33,2025-01-10T20:07:26.788639542Z
01JH8X70W9Q12XQRCQ78V31745,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.849062821Z,,,,,,,false,2025-01-10T20:06:43.849062821Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.849062821Z,12,2025-01-10T20:06:43.849062821Z,,,65,2025-01-10T20:06:43.849062821Z,0,2025-01-10T20:06:43.849062821Z,4,2025-01-10T20:06:43.849062821Z,,,,,2,2025-01-10T20:06:44.189717236Z,false,2025-01-10T20:06:43.849062821Z,"[""/tangrams/406_74.png"",""/tangrams/178_342.png"",""/tangrams/406_342.png"",""/tangrams/178_74.png""]",2025-01-10T20:06:43.849062821Z,/tangrams/406_74.png,2025-01-10T20:06:43.849062821Z,13,2025-01-10T20:06:43.849062821Z,12,2025-01-10T20:06:43.849062821Z
01JH8XDMVV15T23WKDPK5G631Z,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.923879335Z,"[{""text"":""m on top diamond on bottom"",""sender"":{""id"":""01JH8WYH4EQJSWTJTB1WR0FRVK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:38:29.874990565Z,true,2025-01-10T20:38:36.474010063Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:38:18.379984408Z,true,2025-01-10T20:38:36.453288731Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.923879335Z,53,2025-01-10T20:10:20.923879335Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:38:18.379984408Z,65,2025-01-10T20:10:20.923879335Z,3,2025-01-10T20:10:20.923879335Z,4,2025-01-10T20:10:20.923879335Z,/tangrams/138_226.png,2025-01-10T20:38:36.474010063Z,/tangrams/138_226.png,2025-01-10T20:38:33.246038458Z,2,2025-01-10T20:10:22.055671245Z,true,2025-01-10T20:38:18.312614942Z,"[""/tangrams/38_226.png"",""/tangrams/138_206.png"",""/tangrams/138_226.png"",""/tangrams/38_206.png""]",2025-01-10T20:10:20.923879335Z,/tangrams/138_226.png,2025-01-10T20:10:20.923879335Z,6,2025-01-10T20:10:20.923879335Z,53,2025-01-10T20:10:20.923879335Z
